"","(Intercept)","FinFSLdat_AnnEsts","FinFSLdat_SpringDat","FinFSLdat_SummerDat","FinSouthSST_AnnEsts","FSL_months_Apr","FSL_months_Jan","FSL_months_May","FSL_months_Oct","FSLdat_Autumn","s(Ages)","SST_South_Months_Jun","df","logLik","AICc","delta","weight"
"633",-0.990433610637966,NA,NA,NA,1.04699066417863,2.63284477280628,-0.364951652457158,-1.27422009219395,NA,NA,"+",NA,9,-2441.19424569178,4900.58350763492,375.537864262954,3.98678970257563e-83
"1849",-3.42280008541109,NA,NA,NA,0.893007025823881,2.24906802090821,-0.597773427697251,NA,NA,-1.74328464960224,"+",0.33187208356028,10,-2440.21983591229,4900.67828353825,375.632640166278,3.80227042876756e-83
"1877",9.40960300446035,NA,NA,0.189033192662323,NA,2.61251640795221,NA,0.44930767876717,NA,-2.44953719360449,"+",0.476449979329879,10,-2440.22948828222,4900.69758827811,375.651944906141,3.7657460649216e-83
"853",16.6565232280045,NA,NA,0.496493310674391,NA,3.2919263085897,NA,-0.57510974705256,NA,-0.642178326161169,"+",NA,9,-2441.27937373637,4900.75376372409,375.70812035212,3.66144645873869e-83
"1897",-3.97907190873791,NA,NA,NA,0.920708808156966,NA,-0.650105712653184,-1.73487031402358,NA,2.65757919213847,"+",0.325438533086109,10,-2440.35424990572,4900.9471115251,375.901468153132,3.32405151956111e-83
"613",16.9563004441866,NA,NA,7.91506339666427,NA,NA,-6.37940715134227,0.696017622018798,NA,NA,"+",NA,8,-2442.47037853983,4901.0966012355,376.050957863533,3.08465407854421e-83
"1637",9.83947127187592,NA,NA,6.36270782408155,NA,NA,-5.71896859444387,0.27841895106473,NA,NA,"+",0.449696387721289,9,-2441.48230814027,4901.15963253189,376.113989159926,2.98895513377414e-83
"781",-2.5318971596318,NA,NA,1.49075884901849,1.1220010328336,NA,NA,NA,NA,-0.036267061709939,"+",NA,8,-2442.65271279606,4901.46126974797,376.415626375999,2.57051242118059e-83
"1629",-4.54034496224129,NA,NA,0.755893581262645,0.984332903949818,1.16742709705237,NA,-1.18963360421114,NA,NA,"+",0.280035127076206,10,-2440.71284520522,4901.66430212411,376.618658752145,2.32237199876981e-83
"1657",-3.49337526818523,NA,NA,NA,0.906039261881087,1.74237673247025,-0.635008368508533,-0.987531610957887,NA,NA,"+",0.316656021615462,10,-2440.91951677822,4902.07764527011,377.032001898137,1.88875428563842e-83
"589",-2.92001513823696,NA,NA,1.73931739946279,1.15624019401676,NA,NA,-0.496416771394904,NA,NA,"+",NA,8,-2442.98273881473,4902.1213217853,377.075678413335,1.84795430473339e-83
"809",-1.31863850245583,NA,NA,NA,1.06396191303603,NA,-0.275167392354704,NA,NA,1.24287393028102,"+",NA,8,-2443.11436201847,4902.38456819279,377.338924820818,1.62004842746811e-83
"1841",9.42890805458088,NA,NA,NA,NA,2.45274075845743,-1.56782298494971,NA,NA,-0.671842977175802,"+",0.49037593880953,9,-2442.30389244312,4902.80280113759,377.757157765626,1.31434648154903e-83
"1805",-5.13073723550518,NA,NA,1.05008297924563,0.984113805771193,NA,NA,NA,NA,-0.590557672061385,"+",0.323781973501639,9,-2442.34717501532,4902.88936628199,377.843722910023,1.25867174927196e-83
"817",16.9973689849007,NA,NA,NA,NA,3.77417176252295,-1.39752146649362,NA,NA,-0.587478357329698,"+",NA,8,-2443.47514090346,4903.10612596276,378.060482590788,1.12938942779796e-83
"1813",9.45491871077929,NA,NA,0.131421490382307,NA,2.39372436514704,NA,NA,NA,-1.63850187211344,"+",0.471369924990859,9,-2442.52774267489,4903.25050160114,378.204858229173,1.05073438934991e-83
"1889",9.05955579907064,NA,NA,NA,NA,NA,-1.61623899540174,-1.12114913927204,NA,3.18979572102185,"+",0.504886564626638,9,-2442.55050015623,4903.29601656381,378.250373191843,1.02709235798739e-83
"789",16.698429729559,NA,NA,0.576388651329222,NA,3.58812769558771,NA,NA,NA,-1.68054098959729,"+",NA,8,-2443.57074473091,4903.29733361766,378.251690245689,1.02641621267167e-83
"617",-2.21200070511202,NA,NA,NA,1.14400345280349,NA,0.17414389580858,0.164884400629434,NA,NA,"+",NA,8,-2443.59083694497,4903.33751804578,378.291874673809,1.00599903838849e-83
"1833",-4.13087618423057,NA,NA,NA,0.900567523838769,NA,-0.578681943004412,NA,NA,0.478706927624775,"+",0.365234175959388,9,-2442.63263292293,4903.46028209721,378.414638725247,9.46105768723794e-84
"1613",-5.25372575104636,NA,NA,1.07828235649087,1.00031820299503,NA,NA,-0.625624694375665,NA,NA,"+",0.316983162444046,9,-2442.69893231637,4903.59288088409,378.54723751212,8.85413684254359e-84
"865",16.7111122372954,NA,NA,NA,NA,NA,-1.52026438033875,-2.64473718857295,NA,6.53417589646265,"+",NA,8,-2443.78808376479,4903.73201168542,378.686368313453,8.2591311055956e-84
"1861",8.98964073324583,NA,NA,0.134716316087159,NA,NA,NA,-0.677739918224548,NA,1.58330768558862,"+",0.4938667762245,9,-2442.77568076386,4903.74637777908,378.700734407114,8.20001794056865e-84
"837",16.4592700962158,NA,NA,0.441682114331535,NA,NA,NA,-2.05658699103707,NA,4.57235073816171,"+",NA,8,-2443.93833788727,4904.03251993038,378.986876558407,7.10689376998463e-84
"1641",-4.73815034552659,NA,NA,NA,0.933965556690749,NA,-0.372689901474184,-0.0769064429385583,NA,NA,"+",0.382767009713496,9,-2443.00374564235,4904.20250753605,379.156864164084,6.52780968543158e-84
"1649",9.44651756338259,NA,NA,NA,NA,2.19583068289017,-1.59472864888703,-0.298637047959199,NA,NA,"+",0.486369668737494,9,-2443.04294811101,4904.28091247338,379.235269101408,6.27685459911949e-84
"625",17.0138286455252,NA,NA,NA,NA,3.80628046627532,-1.39240880952431,-0.599550747003758,NA,NA,"+",NA,8,-2444.18234587178,4904.5205358994,379.474892527432,5.56811892791097e-84
"597",16.6139460759955,NA,NA,0.441124704360592,NA,3.03157905419371,NA,-0.834106958580652,NA,NA,"+",NA,8,-2444.31226846183,4904.78038107951,379.734737707542,4.88971828759355e-84
"1621",9.41747615649589,NA,NA,-0.0115055010997009,NA,1.65241412919242,NA,-0.545727195030191,NA,NA,"+",0.465437286053068,9,-2443.31028657564,4904.81558940262,379.769946030656,4.80439214804651e-84
"468",25.1968865895884,-2.80474007670706,-3.39310769407521,NA,NA,9.09632619238403,NA,14.8697704689578,7.37937614750546,-34.2430329483656,NA,NA,9,-2443.34526282362,4904.89164296568,379.845999593713,4.62512662442116e-84
"1825",8.77487109913125,NA,NA,NA,NA,NA,-1.5559519681776,NA,NA,1.76314097696764,"+",0.528251140051389,8,-2444.75228537209,4905.66041490003,380.614771528059,3.14910341344434e-84
"1797",8.83559965302286,NA,NA,0.23601188466903,NA,NA,NA,NA,NA,0.679476461208837,"+",0.506375523134417,8,-2444.96783798563,4906.09152012711,381.045876755145,2.53847921667791e-84
"1492",19.8013528968005,-3.45293351620517,-3.28203248538011,NA,NA,8.2160760681506,NA,15.4458922485352,8.21095467337255,-35.3384398870816,NA,0.352810001538023,10,-2442.94313170324,4906.13234841766,381.086705045696,2.48718369170355e-84
"476",25.1307353913387,-2.81396337010118,-3.39369912171957,NA,0.00408952985477485,9.09363042074338,NA,14.8715472264777,7.37867667572805,-34.2419627932235,NA,NA,10,-2443.09786074862,4906.44180650843,381.396163136465,2.13063909105632e-84
"801",16.8858202391202,NA,NA,NA,NA,NA,-1.35735454056591,NA,NA,3.33253433518229,"+",NA,7,-2446.22348383556,4906.56804875219,381.522405380227,2.00030737366911e-84
"773",16.5717240136811,NA,NA,0.790639413401587,NA,NA,NA,NA,NA,1.92290298511659,"+",NA,7,-2446.26751566839,4906.65611241786,381.610469045892,1.9141411238909e-84
"1633",8.37182157848568,NA,NA,NA,NA,NA,-1.29904763848745,0.885237531295239,NA,NA,"+",0.577004263279981,8,-2445.26604962102,4906.68794339789,381.64230002592,1.8839177776004e-84
"1605",8.72392746815304,NA,NA,0.430168492426851,NA,NA,NA,0.272908367879253,NA,NA,"+",0.522378295856247,8,-2445.39412206957,4906.94408829499,381.89844492302,1.65745133835626e-84
"1500",22.1100381324835,-3.12857732069005,-3.24644462017151,NA,-0.168346901773034,8.26004007745589,NA,15.4117972853636,8.30654501469278,-35.4592472046243,NA,0.379815543821354,11,-2442.60783019031,4907.5112930794,382.465649707429,1.24817026631639e-84
"581",16.9957580884601,NA,NA,1.45675983555742,NA,NA,NA,0.766463751282221,NA,NA,"+",NA,7,-2446.88290937316,4907.8868998274,382.841256455431,1.03445562067465e-84
"609",17.687400336497,NA,NA,NA,NA,NA,-0.723029771873377,1.66484874562908,NA,NA,"+",NA,7,-2447.26726378565,4908.65560865238,383.609965280411,7.04350558387314e-85
"340",24.7980179806633,5.97589875418176,-6.05622663971627,NA,NA,8.34141892244199,NA,15.6441063732953,NA,-33.6957326900228,NA,NA,8,-2447.42758430475,4911.01588289522,385.970239523253,2.1640227569228e-85
"452",24.2109840923371,-1.43935697658289,-3.2070866278,NA,NA,NA,NA,10.4560734820631,6.75565281054876,-19.9563922910102,NA,NA,8,-2447.66127871634,4911.48327171839,386.43762834642,1.71304838632354e-85
"1476",17.6773739701613,-2.40123431140926,-3.09237478442694,NA,NA,NA,NA,11.6928342414251,7.85514235009691,-23.0110652915275,NA,0.434919203570438,9,-2446.89608941338,4911.9932961452,386.947652773234,1.32745324354185e-85
"348",24.3407609853261,5.90659366016301,-6.05879798780132,NA,0.0282983596703151,8.32325379580668,NA,15.6565571695117,NA,-33.6897170515065,NA,NA,9,-2447.17754112837,4912.55619957517,387.510556203204,1.00181217710316e-85
"1364",21.1261000945101,6.20622656236597,-6.18379258553828,NA,NA,7.68990316222494,NA,16.0917933360874,NA,-34.3933533392786,NA,0.238119346830342,9,-2447.39879107426,4912.99869946696,387.953056094987,8.02968809062621e-86
"460",23.0253940878001,-1.61048234967884,-3.21984190424327,NA,0.0736569870053863,NA,NA,10.5137485797248,6.74512371738749,-20.0164773524312,NA,NA,9,-2447.40451125833,4913.0101398351,387.964496463131,7.98388791431162e-86
"1484",19.6151200726879,-2.12292074893274,-3.0614901616594,NA,-0.141997533604066,NA,NA,11.6471147894238,7.93417678403547,-23.0572923921376,NA,0.458068162915464,10,-2446.57467783903,4913.39544068924,388.349797317273,6.58487316000217e-86
"1372",22.2799942431927,6.42306985047505,-6.18287536350662,NA,-0.0835821171196532,7.70869469610694,NA,16.0785382912114,NA,-34.4477764665786,NA,0.250862801774434,10,-2447.10242773321,4914.4509404776,389.405297105634,3.8846200463522e-86
"324",23.918689730184,6.55144399569816,-5.67657384755636,NA,NA,NA,NA,11.5076899191949,NA,-20.5449477879589,NA,NA,7,-2451.45540740611,4917.03567545881,391.990032086842,1.0667937858448e-86
"2011",-3.34139295674611,NA,-0.394601927773746,NA,0.671691404970924,4.23745080933233,NA,0.257670157739972,2.5678012727554,-7.08355311598985,"+",0.582187274863464,12,-2446.98718334892,4918.31276149176,393.267118119788,5.63332449760486e-87
"1348",19.0787333114938,6.80046511727986,-5.88777244276471,NA,NA,NA,NA,12.543056773688,NA,-22.8617986073693,NA,0.319848910411869,8,-2451.1694550478,4918.49962438132,393.453981009355,5.1308345178833e-87
"332",22.4622064679518,6.32584144181196,-5.68752832725174,NA,0.090522071916227,NA,NA,11.576582331691,NA,-20.6177034947919,NA,NA,8,-2451.19240843545,4918.54553115661,393.499887784641,5.01440581260205e-87
"404",22.8118046527006,-0.259376737432683,-2.62893751277216,NA,NA,1.06174976226017,NA,NA,8.54564939479316,-11.0364430258919,NA,NA,8,-2451.22406583735,4918.60884596041,393.563202588442,4.85814914230942e-87
"2003",5.89580321034537,NA,0.124188930796298,NA,NA,4.28888565349812,NA,0.00186909452694991,3.62664996171207,-7.09552933796508,"+",0.693823952407431,11,-2448.19474036758,4918.67550457048,393.629861198511,4.69889899751414e-87
"987",1.65508325121599,NA,-0.494050158263464,NA,0.917527519979996,5.58094422894005,NA,-0.18286282732167,1.34331393805968,-5.56848374440545,"+",NA,11,-2448.69403341377,4919.67409066286,394.628447290893,2.85204185820682e-87
"1356",19.9374947590577,6.9636214619022,-5.88653566079188,NA,-0.0624750106063665,NA,NA,12.5266351470842,NA,-22.881363798112,NA,0.329522765364427,9,-2450.87800370938,4919.9571247372,394.911481365229,2.47568751693802e-87
"412",24.1916424434963,-0.0774871282747327,-2.61726551034132,NA,-0.0849574573281548,1.13929946967468,NA,NA,8.55870661174307,-11.1166895759115,NA,NA,9,-2450.9586477004,4920.11841271924,395.072769347275,2.28387634587416e-87
"1428",19.097383738531,-0.631411246890705,-2.53369443114242,NA,NA,0.255305458443503,NA,NA,9.13910074481916,-11.1693023754455,NA,0.238793103735682,9,-2451.18790857387,4920.57693446618,395.531291094209,1.81595822775449e-87
"1947",-3.34835836164602,NA,-0.363127502498635,NA,0.670434803762698,4.11468116062216,NA,NA,2.60770094230781,-6.68135539113509,"+",0.581205811278394,11,-2449.30765380662,4920.90133144855,395.855688076582,1.54405919004699e-87
"1939",5.89552626090964,NA,0.124393975248041,NA,NA,4.28780645294908,NA,NA,3.62691615527924,-7.09242725646243,"+",0.693822268287732,10,-2450.51290950573,4921.26391424956,396.218270877592,1.28804219325698e-87
"388",22.7678475241786,-0.162767042753284,-2.6354426997487,NA,NA,NA,NA,NA,8.39216404566363,-9.86607919327474,NA,NA,7,-2453.58551429568,4921.29588923796,396.250245865989,1.26761336418983e-87
"1436",21.9959825157434,-0.232225304997218,-2.49113042107546,NA,-0.21122068119538,0.332493661598387,NA,NA,9.25644907830664,-11.3878083423244,NA,0.272992370152015,10,-2450.81875006861,4921.88358514841,396.837941776439,9.44866091601427e-88
"1995",-4.5199528620389,NA,-0.118179336755612,NA,0.675513239721643,NA,NA,-1.58980618865718,2.67059976303653,-0.755242173344122,"+",0.627618591577969,11,-2449.84999348401,4921.98601080333,396.940367431364,8.97695018872822e-88
"979",16.6329662137891,NA,0.240109032260544,NA,NA,6.03504608944039,NA,-0.682889297430921,2.55398742189913,-5.15927140458131,"+",NA,10,-2450.92907672354,4922.09624868518,397.050605313216,8.49553950012172e-88
"923",1.66579629683737,NA,-0.516609096648783,NA,0.918732272882045,5.66964097578701,NA,NA,1.31339205958001,-5.8525958163029,"+",NA,10,-2451.01379892589,4922.26569308987,397.220049717905,7.80542542121184e-88
"1987",4.75605701367897,NA,0.406970931726757,NA,NA,NA,NA,-1.86962592190954,3.73679615096372,-0.690033837582023,"+",0.740452788143726,10,-2451.06975766465,4922.37761056739,397.331967195426,7.38063973608973e-88
"396",23.8833808112625,-0.0096935304858644,-2.62635499883724,NA,-0.068844524443897,NA,NA,NA,8.39367419608248,-9.86182071955022,NA,NA,8,-2453.33170116226,4922.82411661023,397.778473238261,5.90386545673494e-88
"1755",-3.75059615537062,NA,-0.0208819665013963,NA,0.672128775718332,1.17552132647471,NA,-2.67386850725188,2.47375393670045,NA,"+",0.557400070654807,11,-2450.37427231625,4923.03456846782,397.988925095847,5.31419408365442e-88
"1412",19.0180343466748,-0.616386291657809,-2.53343230531122,NA,NA,NA,NA,NA,9.11541985315519,-10.9070246589897,NA,0.243255817386804,8,-2453.54813998708,4923.25699425988,398.211350887907,4.75486580497295e-88
"1747",5.49193289191511,NA,0.498875869252551,NA,NA,1.22179923612122,NA,-2.93479245449152,3.53313587465787,NA,"+",0.66906798650449,10,-2451.58332223069,4923.40473969947,398.359096327498,4.41627134924223e-88
"731",1.16164332193505,NA,-0.194218331532014,NA,0.909573963150783,3.10637650615232,NA,-2.49365287414204,1.31005163167775,NA,"+",NA,10,-2451.92502384998,4924.08814293805,399.042499566079,3.13802661137336e-88
"971",0.590075130456418,NA,-0.131203656127758,NA,0.948591730199322,NA,NA,-2.72434335104311,1.35312523779661,3.13744749176242,"+",NA,10,-2451.93248732916,4924.10306989642,399.057426524448,3.11469319761564e-88
"212",21.8440978767994,-1.89745419558086,-2.21904354098023,NA,NA,-6.83636834676645,NA,0.652617472285575,6.87640216037985,NA,NA,NA,8,-2454.10880861631,4924.37833151834,399.332688146368,2.71420704017227e-88
"1931",-4.73270819493164,NA,-0.301132962735119,NA,0.686210788129746,NA,NA,NA,2.38300397394144,-2.45968302700073,"+",0.645538188648988,10,-2452.1491086345,4924.53631250709,399.490669135121,2.50805950888574e-88
"1420",21.8663269249595,-0.216398889948619,-2.49116150308844,NA,-0.209287546021758,NA,NA,NA,9.22461737472868,-11.0449419874462,NA,0.278479083521304,9,-2453.18179089471,4924.56469910785,399.51905573588,2.47271329995808e-88
"915",16.7468002870118,NA,0.159216985039534,NA,NA,6.37015519772203,NA,NA,2.44785420850365,-6.2225797366138,"+",NA,9,-2453.26208739142,4924.71876937743,399.673126005461,2.2893797170191e-88
"1739",-4.3869768502709,NA,-0.0658753832785292,NA,0.674820359023244,NA,NA,-2.06999159295179,2.61990556846515,NA,"+",0.610287679071447,10,-2452.32636613804,4924.89082751417,399.845184142198,2.10066055774626e-88
"1923",4.67839701422503,NA,0.20102484284533,NA,NA,NA,NA,NA,3.41754091569711,-2.69884262935503,"+",0.763691679147276,9,-2453.40552148663,4925.00563756785,399.959994195877,1.98346798411833e-88
"1731",4.86886778123425,NA,0.454268236776573,NA,NA,NA,NA,-2.30812326031819,3.68947094089014,NA,"+",0.72451117179108,9,-2453.5445888194,4925.28377223339,400.238128861426,1.72595321619786e-88
"220",21.3579982183207,-1.96467334318148,-2.22404453895007,NA,0.0301059762756117,-6.85310270333854,NA,0.669286505272586,6.8708792156182,NA,NA,NA,9,-2453.85155253598,4925.9042223904,400.858579018432,1.26561023928759e-88
"276",22.2010348199449,10.1481310438884,-5.69206670592668,NA,NA,-0.308240796832949,NA,NA,NA,-8.98631753997167,NA,NA,7,-2455.9152558655,4925.9553723776,400.909729005632,1.2336526647821e-88
"148",21.8300404619842,-1.65662573669415,-2.22302805897987,NA,NA,-6.49195843569086,NA,NA,7.06423575197432,NA,NA,NA,7,-2456.0448466445,4926.21455393561,401.168910563639,1.08370815369111e-88
"1236",18.4002686358734,-2.28501566884098,-2.12599682214432,NA,NA,-7.70618803174885,NA,0.728523587817165,7.386798402753,NA,NA,0.220799868907631,9,-2454.11621161081,4926.43354054005,401.387897168082,9.71314795156815e-89
"723",16.0551366350662,NA,0.512176092815405,NA,NA,3.73719405889102,NA,-2.82119567684898,2.51341801634011,NA,"+",NA,9,-2454.12530531765,4926.44520522989,401.399561857922,9.65666240416981e-89
"963",16.0279939968564,NA,0.660513016961536,NA,NA,NA,NA,-3.45710901820995,2.60906897225385,4.29606448715962,"+",NA,9,-2454.31709173805,4926.8287780707,401.783134698735,7.97141215803496e-89
"907",0.473199159339596,NA,-0.451860573890986,NA,0.980937400614762,NA,NA,NA,0.784238249649257,0.350356550816656,"+",NA,9,-2454.41610570557,4927.02680600573,401.981162633762,7.2199475893696e-89
"715",0.628815328245698,NA,-0.386457787800043,NA,0.988509644320513,NA,NA,-0.54987193827969,1.4220698455763,NA,"+",NA,9,-2454.58155851731,4927.35771162921,402.312068257241,6.11897673296702e-89
"284",23.2095436133967,10.2927724139821,-5.6869433969057,NA,-0.0621368513260794,-0.253035310949937,NA,NA,NA,-9.04271914257883,NA,NA,8,-2455.65429740156,4927.46930908883,402.423665716859,5.78689658519992e-89
"156",21.5619785738472,-1.69035025845641,-2.22581225559352,NA,0.0165893592369766,-6.49630424086621,NA,NA,7.06386557512936,NA,NA,NA,8,-2455.7949437244,4927.75060173452,402.704958362549,5.02763567761628e-89
"1244",19.4258072322143,-2.13893642246484,-2.10836297982758,NA,-0.0749365567487523,-7.71079520823109,NA,0.690922355751251,7.42813735449206,NA,NA,0.232619289411211,10,-2453.81363002123,4927.87334505365,402.827701681682,4.72835882023368e-89
"1172",18.4347002036948,-2.01096586640558,-2.13178413861382,NA,NA,-7.30964025484741,NA,NA,7.58874375328298,NA,NA,0.21758757820706,8,-2456.06047681816,4928.28166792203,403.236024550061,3.85517628787435e-89
"1300",20.5459752448525,10.3025903265043,-5.74379908946388,NA,NA,-0.705389879316351,NA,NA,NA,-8.98212963758274,NA,0.105198668769874,8,-2456.14270105315,4928.44611639201,403.400473020045,3.55086949138044e-89
"260",22.210866057805,10.1750787996928,-5.70653305273588,NA,NA,NA,NA,NA,NA,-9.32329226247965,NA,NA,6,-2458.23633582376,4928.5662128502,403.520569478232,3.34392167216883e-89
"1180",19.6436495856748,-1.8551264958334,-2.11062238269053,NA,-0.0884918160902042,-7.33926601078328,NA,NA,7.62523704511105,NA,NA,0.231741065034743,9,-2455.75933488887,4929.71978709617,404.674143724206,1.87828128495452e-89
"1308",22.1808054413198,10.6049403877001,-5.74302868662029,NA,-0.118369972871613,-0.669013696605378,NA,NA,NA,-9.08884571462172,NA,0.123402019708798,9,-2455.82760502511,4929.85632736865,404.810683996679,1.75432999067574e-89
"84",21.5220001570788,6.28010090442331,-4.72085791651123,NA,NA,-7.30303932893102,NA,1.58693431839689,NA,NA,NA,NA,7,-2457.93716967419,4929.99919999498,404.95355662301,1.63337871240006e-89
"268",23.2754385857916,10.3229440957204,-5.69838526105078,NA,-0.0657054732880834,NA,NA,NA,NA,-9.31913156983007,NA,NA,7,-2457.98125975121,4930.08738014901,405.041736777045,1.56292743270057e-89
"899",16.5524747566897,NA,0.284423815982394,NA,NA,NA,NA,NA,1.93531711093923,0.777221866230251,"+",NA,8,-2456.97726617106,4930.11003990151,405.064396529538,1.5453195939768e-89
"707",16.9854547053799,NA,0.35183994280469,NA,NA,NA,NA,-0.475524050575675,2.77848098224608,NA,"+",NA,8,-2457.19369448299,4930.54289652538,405.497253153408,1.24458536460148e-89
"1284",20.7778882326552,10.3400314186769,-5.76788309231995,NA,NA,NA,NA,NA,NA,-9.69836139532445,NA,0.0917835178087107,7,-2458.51269968057,4931.15026000774,406.104616635774,9.18623148895062e-90
"92",20.6783076619761,6.15199856965484,-4.72607587552667,NA,0.0522818281020303,-7.33150942275879,NA,1.6146075653017,NA,NA,NA,NA,8,-2457.67562599814,4931.51196628199,406.466322910023,7.66644220061554e-90
"20",21.4641298217981,7.45469442038644,-4.90382299018401,NA,NA,-6.46363406255793,NA,NA,NA,NA,NA,NA,6,-2460.00632187797,4932.10618495862,407.060541586652,5.69588116119317e-90
"1108",19.6290657707423,6.39984684410761,-4.77141660302331,NA,NA,-7.79671305106589,NA,1.66620475040415,NA,NA,NA,0.120527423122021,8,-2458.141605208,4932.44392470172,407.398281329754,4.81084834075851e-90
"1292",22.445896347017,10.6488131734264,-5.76581799699046,NA,-0.121662163185882,NA,NA,NA,NA,-9.7700887179491,NA,0.111204252942804,8,-2458.19745368499,4932.55562165569,407.509978283723,4.5495346900118e-90
"196",20.691453297108,-4.65193028388594,-1.37111827616396,NA,NA,NA,NA,-3.58456722227745,8.03154363224615,NA,NA,NA,7,-2459.72732972534,4933.57952009728,408.533876725316,2.72665543025716e-90
"28",21.142679444092,7.4136925358378,-4.9070004849124,NA,0.019895039829299,-6.4688596298487,NA,NA,NA,NA,NA,NA,7,-2459.75486334914,4933.63458734488,408.588943972908,2.65260484400049e-90
"1116",19.6469487825,6.40316550836111,-4.77133587847233,NA,-0.00129686994319514,-7.7967104852028,NA,1.66560367440792,NA,NA,NA,0.120719920088695,9,-2457.85021220381,4933.90154172605,408.855898354083,2.32115504642228e-90
"1044",19.7903366468015,7.61220494107469,-4.95652372789795,NA,NA,-6.86246082363899,NA,NA,NA,NA,NA,0.106411504656434,7,-2460.23130091227,4934.58746247113,409.541819099162,1.6472455907634e-90
"204",22.8516544008524,-4.32572136990349,-1.35792979445501,NA,-0.133018161213112,NA,NA,-3.61236949505893,8.04379700120194,NA,NA,NA,8,-2459.44111640829,4935.0429471023,409.99730373033,1.31175015073835e-90
"1052",20.2071640261849,7.68146254411511,-4.95390077275307,NA,-0.0303464099754736,-6.87183749219194,NA,NA,NA,NA,NA,0.111080470336203,8,-2459.94239155584,4936.0454973974,410.999854025427,7.94602802202747e-91
"1220",23.1346395860117,-4.14989997029882,-1.50776847310877,NA,NA,NA,NA,-3.26936473996144,7.58432774261239,NA,NA,-0.150246038033716,8,-2459.94991973966,4936.06055376504,411.014910393069,7.88643346328161e-91
"1228",23.9129469601932,-4.04021246979883,-1.49413076421202,NA,-0.0567156544543927,NA,NA,-3.29963290917514,7.6157220622351,NA,NA,-0.141467633173676,9,-2459.64767812714,4937.49647357271,412.45083020074,3.8465786708488e-91
"132",20.3322276314773,-7.74948056825296,-0.990329347802375,NA,NA,NA,NA,NA,6.97281219212254,NA,NA,NA,6,-2462.75298083127,4937.59950286521,412.553859493243,3.65344095183136e-91
"140",21.8306868381412,-7.53962757950459,-0.979102957717562,NA,-0.0923894311643487,NA,NA,NA,6.97563980557268,NA,NA,NA,7,-2462.48435637977,4939.09357340614,414.047930034174,1.73088732141224e-91
"1156",24.4431988782336,-6.46298937578545,-1.27298577835759,NA,NA,NA,NA,NA,6.38451653529182,NA,NA,-0.249581157097158,7,-2462.7179560905,4939.5607728276,414.515129455629,1.37030654302415e-91
"68",20.2179153352433,4.78796780481897,-4.2587024095448,NA,NA,NA,NA,-2.82238807897542,NA,NA,NA,NA,6,-2464.12374862128,4940.34103844524,415.29539507327,9.27652256540922e-92
"1164",23.9026637851129,-6.52354676689249,-1.28371095679218,NA,0.0387790738171847,NA,NA,NA,6.37076696933071,NA,NA,-0.254949383463554,8,-2462.42583751306,4941.01238931183,415.966745939862,6.63136933930493e-92
"76",22.1698716854641,5.09584345038548,-4.2507608497412,NA,-0.120235370995838,NA,NA,-2.84646662314562,NA,NA,NA,NA,7,-2463.84203062301,4941.80892189262,416.763278520654,4.45285306671603e-92
"1092",24.4538142333981,4.74750317114837,-4.21732065791661,NA,NA,NA,NA,-2.35454079220435,NA,NA,NA,-0.257709023699129,7,-2464.05874297679,4942.24234660018,417.196703228208,3.58526602223236e-92
"4",19.9774832528258,1.2706704351952,-3.64188774360964,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-2466.65874097482,4943.38422277277,418.338579400805,2.0256580064826e-92
"1100",24.1910136508468,4.69834286908821,-4.21809940374342,NA,0.0190130791662524,NA,NA,-2.34565553010136,NA,NA,NA,-0.260499905097467,8,-2463.76275324237,4943.68622077046,418.640577398491,1.74175911891798e-92
"1028",25.2826258178537,1.94387666589582,-3.71741385855084,NA,NA,NA,NA,NA,NA,NA,NA,-0.31975242989195,6,-2466.33667710619,4944.76689541505,419.721252043082,1.0146647558271e-92
"12",21.4154899931334,1.47558636150806,-3.63214417688159,NA,-0.0886706806816065,NA,NA,NA,NA,NA,NA,NA,6,-2466.39017482458,4944.87389085183,419.828247479858,9.6180894464809e-93
"1036",24.1494518153986,1.77953985739994,-3.7288499346519,NA,0.0810285460785171,NA,NA,NA,NA,NA,NA,-0.33065603890576,7,-2466.03590445876,4946.19666956411,421.151026192143,4.96422050196373e-93
"2009",-2.80661450085794,NA,NA,NA,0.634805088626901,4.00271341144716,NA,-0.128246929492696,2.61262950866214,-6.31919150349354,"+",0.570954846197673,11,-2468.41968673511,4959.12324443795,434.077601065986,7.74249609599832e-96
"2001",6.16903264057029,NA,NA,NA,NA,4.24463040787419,NA,-0.0494801019862238,3.60553345331974,-6.89196098742173,"+",0.682005543786617,10,-2469.533953545,4959.30421213833,434.258568766362,7.07268568564235e-96
"985",1.98892415216511,NA,NA,NA,0.878916307591801,5.31463616116611,NA,-0.58392909115306,1.40434295593991,-4.81603062542327,"+",NA,10,-2470.0554923661,4960.34728978054,435.30164640857,4.19839142274062e-96
"1883",-4.96554864664449,NA,-0.469727165263999,NA,0.829918244646083,3.54722328672002,NA,1.27586165013304,NA,-5.79318090332067,"+",0.537305711293601,11,-2469.05274777973,4960.38936652721,435.343723155243,4.11098674653059e-96
