,Estimate..Intercept.,Std..Error..Intercept.,df..Intercept.,Estimate.FinFSLdat_AnnEsts,Std..Error.FinFSLdat_AnnEsts,df.FinFSLdat_AnnEsts,Estimate.FinWestSST_AnnEsts,Std..Error.FinWestSST_AnnEsts,df.FinWestSST_AnnEsts,Estimate.FSL_months_Apr,Std..Error.FSL_months_Apr,df.FSL_months_Apr,Estimate.FSLdat_Spring,Std..Error.FSLdat_Spring,df.FSLdat_Spring,Estimate.SST_West_Months_Sep,Std..Error.SST_West_Months_Sep,df.SST_West_Months_Sep,Estimate.WestSST_Spring,Std..Error.WestSST_Spring,df.WestSST_Spring,Estimate.s.Ages..1,Std..Error.s.Ages..1,df.s.Ages..1,Estimate.s.Ages..2,Std..Error.s.Ages..2,df.s.Ages..2,Estimate.s.Ages..3,Std..Error.s.Ages..3,df.s.Ages..3,Estimate.s.Ages..4,Std..Error.s.Ages..4,df.s.Ages..4,Estimate.s.Ages..5,Std..Error.s.Ages..5,df.s.Ages..5,Estimate.s.Ages..6,Std..Error.s.Ages..6,df.s.Ages..6,Estimate.s.Ages..7,Std..Error.s.Ages..7,df.s.Ages..7,Estimate.s.Ages..8,Std..Error.s.Ages..8,df.s.Ages..8,Estimate.s.Ages..9,Std..Error.s.Ages..9,df.s.Ages..9,Estimate.SST_West_Months_Oct,Std..Error.SST_West_Months_Oct,df.SST_West_Months_Oct,Estimate.FinWestSST_SummerDat,Std..Error.FinWestSST_SummerDat,df.FinWestSST_SummerDat,Estimate.WestSST_Winter,Std..Error.WestSST_Winter,df.WestSST_Winter,Estimate.SST_West_Months_Jul,Std..Error.SST_West_Months_Jul,df.SST_West_Months_Jul,Estimate.SST_West_Months_Jun,Std..Error.SST_West_Months_Jun,df.SST_West_Months_Jun
182,-11.9910668,9.413978895,1143.092219,-4.656526551,5.716752655,1143.092219,1.226919248,0.723105921,1143.092219,NA,NA,NA,5.570174189,4.376107985,1143.092219,0.75031106,0.482697719,1143.092219,-0.700708032,0.744181118,1143.092219,16.56471233,1.545902172,1143.092219,-18.87607232,4.225049317,1143.092219,-12.23075229,1.328785855,1143.092219,12.62836529,2.989948085,1143.092219,11.19437412,1.42260025,1143.092219,-10.3787773,2.660473376,1143.092219,10.13401212,1.754007393,1143.092219,-26.84316426,9.08211785,1143.092219,-14.6883005,2.7915297,1143.092219,NA,NA,NA,0.462064245,0.332189069,1143.092219,-1.806887014,1.65423281,1143.092219,1.146511294,0.818579988,1143.092219,0.44380049,0.647599043,1143.092219
183,-6.097830206,7.537188914,1148.099308,-4.717658332,5.477069686,1148.099308,1.285860224,0.499431692,1148.099308,NA,NA,NA,6.556503101,4.077334387,1148.099308,NA,NA,NA,NA,NA,NA,16.64191624,1.544778616,1148.099308,-18.77565069,4.217818728,1148.099308,-12.2132499,1.322948041,1148.099308,12.42438704,2.981998263,1148.099308,11.14799403,1.420858576,1148.099308,-10.27820207,2.655263195,1148.099308,10.03083404,1.752211689,1148.099308,-26.46634735,9.061570602,1148.099308,-14.70162162,2.779366894,1148.099308,-0.063263587,0.263729693,1148.099308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,-8.370241775,9.007975927,1145.107726,-5.815851152,5.719712306,1145.107726,1.162323795,0.515693367,1145.107726,2.450720717,2.375621528,1145.107726,5.497780289,4.309127636,1145.107726,0.226411594,0.42227605,1145.107726,NA,NA,NA,16.58986983,1.545371879,1145.107726,-18.94852062,4.213700059,1145.107726,-12.1983858,1.32566862,1145.107726,12.56328575,2.980081757,1145.107726,11.1695328,1.42099899,1145.107726,-10.36973117,2.651593675,1145.107726,10.07760491,1.75064255,1145.107726,-26.94559405,9.053210998,1145.107726,-14.50950192,2.781549603,1145.107726,NA,NA,NA,0.126226963,0.342970823,1145.107726,-0.192595271,0.422014661,1145.107726,NA,NA,NA,NA,NA,NA
185,-5.975186924,7.538881999,1147.091778,-4.583207758,5.479523713,1147.091778,1.621147195,0.626537824,1147.091778,NA,NA,NA,6.68616925,4.080178271,1147.091778,NA,NA,NA,-0.647694474,0.73022019,1147.091778,16.7412775,1.548927258,1147.091778,-18.8206588,4.22642536,1147.091778,-12.29078557,1.326938805,1147.091778,12.44203648,2.988251774,1147.091778,11.18232126,1.422355047,1147.091778,-10.29800552,2.661407253,1147.091778,10.06595111,1.754922362,1147.091778,-26.43469935,9.082371539,1147.091778,-14.82079173,2.787878964,1147.091778,0.210184421,0.405679507,1147.091778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186,-7.303978664,7.873342879,1145.099039,-5.48518131,5.795805549,1145.099039,1.337922886,0.600177255,1145.099039,3.133600182,2.339214069,1145.099039,5.426307074,4.134042605,1145.099039,NA,NA,NA,NA,NA,NA,16.64189541,1.547005026,1145.099039,-18.88695923,4.223137723,1145.099039,-12.27785648,1.326426231,1145.099039,12.53301543,2.986777931,1145.099039,11.16460066,1.424046926,1145.099039,-10.35318564,2.658179058,1145.099039,10.07694082,1.754328194,1145.099039,-26.71615758,9.071338865,1145.099039,-14.7200108,2.783103267,1145.099039,-0.151092617,0.292010557,1145.099039,NA,NA,NA,0.307638168,0.616753965,1145.099039,NA,NA,NA,-0.267532388,0.391556023,1145.099039
187,4.543011895,6.185761435,1143.073276,-2.207230534,5.324114812,1143.073276,NA,NA,NA,2.004167584,2.220856829,1143.073276,3.904771886,4.08433729,1143.073276,0.881393099,0.492806658,1143.073276,-0.223666572,0.859217881,1143.073276,16.7568136,1.552101272,1143.073276,-18.92350127,4.248874305,1143.073276,-12.38399155,1.333888657,1143.073276,12.63565988,3.006663333,1143.073276,11.27558381,1.427538464,1143.073276,-10.40326538,2.677222423,1143.073276,10.20242751,1.761863057,1143.073276,-26.65547332,9.137944311,1143.073276,-14.74465026,2.809094719,1143.073276,0.296019388,0.433723629,1143.073276,NA,NA,NA,-2.458094946,1.629925453,1143.073276,1.631562478,0.754725439,1143.073276,0.547691012,0.653411798,1143.073276
188,-0.417923584,7.762594112,1144.073377,-0.605434106,5.292344053,1144.073377,NA,NA,NA,1.155899172,2.302924025,1144.073377,3.18129916,4.2169734,1144.073377,0.690274619,0.481475391,1144.073377,0.036519023,0.520181065,1144.073377,16.67617077,1.548935828,1144.073377,-18.90339903,4.247299147,1144.073377,-12.36463595,1.332370118,1144.073377,12.67130263,3.006319879,1144.073377,11.27715808,1.425595759,1144.073377,-10.41055624,2.676296718,1144.073377,10.18930506,1.76080312,1144.073377,-26.69265143,9.136024396,1144.073377,-14.7147813,2.807531098,1144.073377,NA,NA,NA,0.294470427,0.34863673,1144.073377,-1.220861406,0.644488834,1144.073377,1.108512656,0.423575729,1144.073377,NA,NA,NA
189,-2.174830316,7.652330833,1145.097892,-0.587132025,3.452352851,1145.097892,0.808653563,0.527995811,1145.097892,3.783352544,2.235215664,1145.097892,NA,NA,NA,0.560725848,0.434586024,1145.097892,NA,NA,NA,16.54479609,1.542683416,1145.097892,-18.85564206,4.216270203,1145.097892,-12.28455402,1.326433537,1145.097892,12.60111028,2.983319232,1145.097892,11.11908949,1.420203979,1145.097892,-10.35665269,2.654937651,1145.097892,10.09256579,1.750942461,1145.097892,-26.76157659,9.062569428,1145.097892,-14.56401247,2.784890696,1145.097892,NA,NA,NA,NA,NA,NA,-2.599058499,1.521881674,1145.097892,1.507828338,0.716506054,1145.097892,0.681476031,0.628123487,1145.097892
190,-9.136997212,8.918262087,1144.088482,-3.956658571,5.667589811,1144.088482,0.755287521,0.522017289,1144.088482,NA,NA,NA,4.86820344,4.311537927,1144.088482,0.577412297,0.446213322,1144.088482,NA,NA,NA,16.6157889,1.545270109,1144.088482,-18.96785703,4.22676394,1144.088482,-12.28650845,1.327976662,1144.088482,12.69416683,2.991297263,1144.088482,11.22041035,1.422626009,1144.088482,-10.4188059,2.662288947,1144.088482,10.17366927,1.754330068,1144.088482,-26.977141,9.08828907,1144.088482,-14.60796746,2.792142823,1144.088482,NA,NA,NA,0.40930782,0.327371984,1144.088482,-2.455684698,1.50386842,1144.088482,1.504976178,0.724543587,1144.088482,0.614648706,0.621505459,1144.088482
191,-10.73159618,8.925020603,1145.11312,-6.311840556,5.744888012,1145.11312,1.327353275,0.55353337,1145.11312,2.721335379,2.384835051,1145.11312,5.551969093,4.288917584,1145.11312,0.206385066,0.371588198,1145.11312,NA,NA,NA,16.49949362,1.546919911,1145.11312,-18.79569695,4.206226161,1145.11312,-12.14590741,1.325468194,1145.11312,12.47408227,2.973679524,1145.11312,11.0955942,1.419539686,1145.11312,-10.30390284,2.64655392,1145.11312,10.01374571,1.748822603,1145.11312,-26.71236194,9.032380862,1145.11312,-14.59976766,2.771735097,1145.11312,-0.271327236,0.290470872,1145.11312,0.165489713,0.343205866,1145.11312,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,-8.213005268,9.160748549,1143.088826,-4.553627423,5.883158343,1143.088826,0.907731362,0.623464625,1143.088826,2.24415388,2.461505038,1143.088826,4.809055725,4.349316487,1143.088826,0.474371966,0.440229714,1143.088826,NA,NA,NA,16.6344665,1.549279349,1143.088826,-19.03987257,4.23108646,1143.088826,-12.31229532,1.331158198,1143.088826,12.73112604,2.993862585,1143.088826,11.25148196,1.423868877,1143.088826,-10.45980297,2.664360381,1143.088826,10.18756616,1.756370689,1143.088826,-27.10700903,9.09496984,1143.088826,-14.61240485,2.793692147,1143.088826,-0.06970274,0.31054355,1143.088826,0.240506187,0.346985809,1143.088826,-1.110034623,0.645727452,1143.088826,0.868269203,0.468225162,1143.088826,NA,NA,NA
193,-5.668284793,8.130540289,1143.080775,-5.284582755,5.684970259,1143.080775,1.268171314,0.731772997,1143.080775,NA,NA,NA,7.207686518,4.215531388,1143.080775,0.972796339,0.494852403,1143.080775,-1.403505458,1.069320048,1143.080775,16.72482575,1.550174813,1143.080775,-18.91652466,4.238074502,1143.080775,-12.26529038,1.332036682,1143.080775,12.58520639,2.998693506,1143.080775,11.27780388,1.425342919,1143.080775,-10.3931551,2.669667285,1143.080775,10.18314508,1.758390943,1143.080775,-26.75350452,9.112377022,1143.080775,-14.81855497,2.80161829,1143.080775,0.493162377,0.437013319,1143.080775,NA,NA,NA,-1.246318053,1.665477417,1143.080775,0.910561653,0.817920282,1143.080775,0.224865612,0.650151051,1143.080775
194,-0.259663771,7.764163399,1143.079804,-1.661375872,5.392959228,1143.079804,NA,NA,NA,1.507110494,2.328563921,1143.079804,3.004156023,4.220503882,1143.079804,0.737905123,0.483732049,1143.079804,0.175600985,0.537771529,1143.079804,16.65469768,1.548255637,1143.079804,-18.89566231,4.241019519,1143.079804,-12.35662185,1.331262774,1143.079804,12.66303797,3.001639103,1143.079804,11.22705138,1.425387182,1143.079804,-10.39399598,2.671744255,1143.079804,10.17320823,1.758996191,1143.079804,-26.71116027,9.120293473,1143.079804,-14.66619079,2.802989853,1143.079804,NA,NA,NA,0.323681873,0.349813415,1143.079804,-2.734951119,1.619784996,1143.079804,1.750705781,0.759473732,1143.079804,0.661029425,0.648766675,1143.079804
195,-2.647026412,7.640051782,1146.090517,0.762918191,3.22067716,1146.090517,0.731591088,0.523247914,1146.090517,3.221730869,2.174584936,1146.090517,NA,NA,NA,0.45106819,0.422686214,1146.090517,NA,NA,NA,16.57540479,1.543476312,1146.090517,-18.8936647,4.223551024,1146.090517,-12.30568766,1.327683083,1146.090517,12.63471993,2.988700305,1146.090517,11.17958137,1.420405182,1146.090517,-10.3886483,2.660193369,1146.090517,10.12159092,1.753027077,1146.090517,-26.79856673,9.08097862,1146.090517,-14.59213091,2.790430583,1146.090517,NA,NA,NA,NA,NA,NA,-1.092744468,0.62287428,1146.090517,0.887490326,0.431609555,1146.090517,NA,NA,NA
196,-13.57730796,9.018290731,1146.092129,-3.667650108,5.509133249,1146.092129,1.808361839,0.637947526,1146.092129,NA,NA,NA,5.122836643,4.203713175,1146.092129,NA,NA,NA,-1.03303099,0.771901294,1146.092129,16.69678487,1.548360824,1146.092129,-18.89283764,4.22437953,1146.092129,-12.31899563,1.326347425,1146.092129,12.54489751,2.987373022,1146.092129,11.1803245,1.421585863,1146.092129,-10.34702327,2.660143365,1146.092129,10.09484492,1.754070095,1146.092129,-26.64696774,9.078455908,1146.092129,-14.79344505,2.78641141,1146.092129,0.253988912,0.406470842,1146.092129,0.501968039,0.32744049,1146.092129,NA,NA,NA,NA,NA,NA,NA,NA,NA
197,-7.316236566,7.839924866,1145.089027,-6.092374315,5.5788772,1145.089027,1.741976269,0.641303007,1145.089027,NA,NA,NA,8.217220227,4.140491581,1145.089027,1.022964072,0.479593499,1145.089027,-1.835611041,0.967709545,1145.089027,16.66944168,1.548521629,1145.089027,-18.88574496,4.228680682,1145.089027,-12.17416739,1.328628387,1145.089027,12.52507809,2.991406813,1145.089027,11.26799392,1.424000266,1145.089027,-10.36156382,2.662818157,1145.089027,10.12813763,1.755373786,1145.089027,-26.75565149,9.088537402,1145.089027,-14.73915191,2.790835249,1145.089027,0.494307374,0.428964073,1145.089027,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.144864624,0.258219659,1145.089027
198,-13.59048722,9.044606976,1146.098518,-0.289418906,3.259073536,1146.098518,1.599469575,0.699812377,1146.098518,3.127929653,2.473078238,1146.098518,NA,NA,NA,NA,NA,NA,-0.895853107,0.545917529,1146.098518,16.54248737,1.540416515,1146.098518,-18.70088935,4.213532961,1146.098518,-12.30251342,1.322165473,1146.098518,12.46830502,2.980272978,1146.098518,11.04849116,1.418115575,1146.098518,-10.28432739,2.653189354,1146.098518,10.02280622,1.749874371,1146.098518,-26.37202331,9.056428196,1146.098518,-14.8768224,2.781765121,1146.098518,NA,NA,NA,0.43600822,0.335764563,1146.098518,NA,NA,NA,0.321131853,0.286696545,1146.098518,NA,NA,NA
199,-7.026817717,7.862792829,1145.105255,-6.424131916,5.645719105,1145.105255,1.282855749,0.555969635,1145.105255,3.093200371,2.251751959,1145.105255,6.177096867,4.165454035,1145.105255,0.398528557,0.400101559,1145.105255,NA,NA,NA,16.55320753,1.547334706,1145.105255,-18.9175985,4.215933918,1145.105255,-12.18184767,1.327095585,1145.105255,12.57188173,2.981764559,1145.105255,11.18177219,1.422978462,1145.105255,-10.37034626,2.65310093,1145.105255,10.07566241,1.751920147,1145.105255,-26.93204821,9.055386703,1145.105255,-14.53999382,2.779148619,1145.105255,-0.222702477,0.292355055,1145.105255,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.219775346,0.255313319,1145.105255
