"","Estimate..Intercept.","Std..Error..Intercept.","df..Intercept.","Estimate.FinFSLdat_AnnEsts","Std..Error.FinFSLdat_AnnEsts","df.FinFSLdat_AnnEsts","Estimate.FinFSLdat_SpringDat","Std..Error.FinFSLdat_SpringDat","df.FinFSLdat_SpringDat","Estimate.FinFSLdat_SummerDat","Std..Error.FinFSLdat_SummerDat","df.FinFSLdat_SummerDat","Estimate.FSL_months_Apr","Std..Error.FSL_months_Apr","df.FSL_months_Apr","Estimate.FSL_months_Jan","Std..Error.FSL_months_Jan","df.FSL_months_Jan","Estimate.FSL_months_May","Std..Error.FSL_months_May","df.FSL_months_May","Estimate.FSL_months_Oct","Std..Error.FSL_months_Oct","df.FSL_months_Oct","Estimate.FSLdat_Autumn","Std..Error.FSLdat_Autumn","df.FSLdat_Autumn","Estimate.s.Ages..1","Std..Error.s.Ages..1","df.s.Ages..1","Estimate.s.Ages..2","Std..Error.s.Ages..2","df.s.Ages..2","Estimate.s.Ages..3","Std..Error.s.Ages..3","df.s.Ages..3","Estimate.s.Ages..4","Std..Error.s.Ages..4","df.s.Ages..4","Estimate.s.Ages..5","Std..Error.s.Ages..5","df.s.Ages..5","Estimate.s.Ages..6","Std..Error.s.Ages..6","df.s.Ages..6","Estimate.s.Ages..7","Std..Error.s.Ages..7","df.s.Ages..7","Estimate.s.Ages..8","Std..Error.s.Ages..8","df.s.Ages..8","Estimate.s.Ages..9","Std..Error.s.Ages..9","df.s.Ages..9","Estimate.FinSouthSST_AnnEsts","Std..Error.FinSouthSST_AnnEsts","df.FinSouthSST_AnnEsts","Estimate.SST_South_Months_Jun","Std..Error.SST_South_Months_Jun","df.SST_South_Months_Jun"
"15",5.28590604334846,7.36346387520443,872.453979980376,10.4008466066087,5.37263439152938,872.453979980376,-2.42457759755275,2.18074538788657,872.453979980376,NA,NA,NA,3.00270796392357,4.08233540792619,872.453979980376,1.09177649575254,1.69115045651075,872.453979980376,-0.943771493319891,3.94072313604597,872.453979980376,-3.86183869976305,3.3997998649617,872.453979980376,-3.31704593209,7.84726024877693,872.453979980376,9.32078918640871,1.22122599740658,872.453979980376,-13.2272619605098,3.02160654515689,872.453979980376,-7.84686825119187,0.989527112814447,872.453979980376,8.27003878580018,2.12927167991913,872.453979980376,6.40639403318499,1.05620744611686,872.453979980376,-7.58675430014936,1.93195756836028,872.453979980376,5.37485307064791,1.20581773452004,872.453979980376,-20.5942249982245,6.28672999547282,872.453979980376,-9.14680037897389,2.16846985380529,872.453979980376,0.547982935901741,0.435272119636421,872.453979980376,NA,NA,NA
"16",13.3455478415824,1.96292610129999,873.461398209158,11.847299344885,5.28169638675685,873.461398209158,-1.64785543625432,2.23744171498049,873.461398209158,4.37368892857314,3.95983535914931,873.461398209158,0.935193932550336,2.45305824508769,873.461398209158,-2.18375371370222,3.14052617800922,873.461398209158,-2.14586525842609,2.39403002583998,873.461398209158,-4.60765867260042,3.4269831400029,873.461398209158,NA,NA,NA,9.27959031568836,1.21852105845915,873.461398209158,-13.1088783095555,3.01343283779905,873.461398209158,-7.80689801305436,0.987138583917648,873.461398209158,8.17716932817294,2.12303905630897,873.461398209158,6.33328254494401,1.05297994869053,873.461398209158,-7.53146099182556,1.92640098191369,873.461398209158,5.32755492033287,1.20272504176771,873.461398209158,-20.3334841285505,6.26846265227369,873.461398209158,-9.16798028721341,2.16367738513658,873.461398209158,NA,NA,NA,NA,NA,NA
"17",6.55383153095336,7.41213570364267,872.454183736138,5.45300491498709,3.50011116051223,872.454183736138,-0.576113419165712,1.99613730171539,872.454183736138,3.26433986880771,4.02959723188465,872.454183736138,3.33458292128433,4.06419564080166,872.454183736138,-1.1091674883808,3.17807194336525,872.454183736138,-0.477143934766935,4.01012929674353,872.454183736138,NA,NA,NA,-5.35957545461964,7.93922279146906,872.454183736138,9.3289284021796,1.22160629215532,872.454183736138,-13.1712705720348,3.0222639534919,872.454183736138,-7.81447418645373,0.989418994627708,872.454183736138,8.22654763981908,2.12969605634386,872.454183736138,6.42422401330219,1.05635188524409,872.454183736138,-7.56816424921346,1.9323730975903,872.454183736138,5.3694302537178,1.20610829129845,872.454183736138,-20.5204698970197,6.28838714207633,872.454183736138,-9.12802013938206,2.16878797667573,872.454183736138,0.485419174269686,0.441862166789872,872.454183736138,NA,NA,NA
"18",8.88419485950058,4.51392274074518,872.455410914195,11.2922000664677,5.30128499380096,872.455410914195,-1.63660421536654,2.23864258612869,872.455410914195,4.23085937349953,4.06294725584978,872.455410914195,NA,NA,NA,-1.93783199765339,3.16222696787928,872.455410914195,-0.91889848009067,3.54961025563655,872.455410914195,-3.69866045679839,3.54272293821567,872.455410914195,-2.11842785777813,5.03496584109193,872.455410914195,9.28623750372844,1.21931570067939,872.455410914195,-13.1236562086001,3.01766281759397,872.455410914195,-7.80604254487781,0.987733128361544,872.455410914195,8.20740922006486,2.12619133081956,872.455410914195,6.38275182423011,1.0542641033699,872.455410914195,-7.57358784098087,1.92989979117247,872.455410914195,5.35952725911938,1.20432290819608,872.455410914195,-20.4569271265685,6.28000103288802,872.455410914195,-9.15255017371367,2.16715049337403,872.455410914195,NA,NA,NA,0.311183257588135,0.281388057959055,872.455410914195
"19",8.8127258827033,4.54255462252942,872.462619762052,6.80577316510591,3.3964312498743,872.462619762052,-0.751191756390262,2.00535619193209,872.462619762052,3.27245438480585,4.00632304125963,872.462619762052,3.1676301113683,4.06779352100824,872.462619762052,-1.35702731748337,3.1345572553478,872.462619762052,0.275784564307862,4.04058102389541,872.462619762052,NA,NA,NA,-7.18539827564017,7.99684696518917,872.462619762052,9.2625257913222,1.21890051051646,872.462619762052,-13.0591705774946,3.01361951393161,872.462619762052,-7.75036184711306,0.986968946074663,872.462619762052,8.15943470602738,2.12324566328466,872.462619762052,6.38827042569855,1.0534485581114,872.462619762052,-7.5428046828872,1.92693873781547,872.462619762052,5.34335679102261,1.20310365525167,872.462619762052,-20.4171535404691,6.26984006344391,872.462619762052,-9.08372098302691,2.16328533054081,872.462619762052,NA,NA,NA,0.372681581816074,0.271815432161876,872.462619762052
"20",5.57758810880816,7.34595160636138,872.447471184258,10.7656555859377,5.37168085042395,872.447471184258,-1.80604342756231,2.24164214037734,872.447471184258,3.64005444305085,4.01527291962987,872.447471184258,0.773805465680582,2.45692428238884,872.447471184258,-1.5271021728913,3.19655880084854,872.447471184258,-2.05168755369578,2.39504546636808,872.447471184258,-4.51247906322666,3.42742008486815,872.447471184258,NA,NA,NA,9.35253541684202,1.22122119367208,872.447471184258,-13.2481170419968,3.02417839260938,872.447471184258,-7.86931851252272,0.98967403630717,872.447471184258,8.28516260081466,2.13122068364346,872.447471184258,6.41756267483593,1.05643174988934,872.447471184258,-7.6090908385617,1.93389177701042,872.447471184258,5.39252189334724,1.20654171269142,872.447471184258,-20.6106460395987,6.29367482595055,872.447471184258,-9.20042392355841,2.17116648714957,872.447471184258,0.4841864291919,0.441230359586892,872.447471184258,NA,NA,NA
"21",3.80092996055552,7.5474155997225,871.453074985744,10.3485990637236,5.39468654555699,871.453074985744,-2.035805800737,2.20208767873256,871.453074985744,2.07427664959181,2.17019825658259,871.453074985744,2.6479959617535,4.09185227748124,871.453074985744,NA,NA,NA,-0.0633821729998607,3.99483165651757,871.453074985744,-3.39243772019902,3.53667978536363,871.453074985744,-5.64825337183224,8.07612820145903,871.453074985744,9.30402888209589,1.22077010199571,871.453074985744,-13.203558545309,3.02174415070333,871.453074985744,-7.83071626524385,0.989804814177555,871.453074985744,8.26584084636957,2.12927874489871,871.453074985744,6.42014698222377,1.05627975929239,871.453074985744,-7.5965226140738,1.93226479426028,871.453074985744,5.38690651622873,1.20586109488676,871.453074985744,-20.6160226427843,6.28740444732923,871.453074985744,-9.13490709606724,2.16851390614845,871.453074985744,0.399292719005244,0.455721556798521,871.453074985744,0.242393452102247,0.293642950073844,871.453074985744
"22",13.8334961849412,1.96023429835177,874.466448066813,12.0008629468071,5.19507914594056,874.466448066813,-2.07958459301531,2.19119643146345,874.466448066813,2.39172683221544,2.14122728509484,874.466448066813,3.50846793502318,3.50649913872752,874.466448066813,NA,NA,NA,NA,NA,NA,-4.17858913255533,3.40807060564328,874.466448066813,-5.8102244212208,4.66052208223525,874.466448066813,9.22825396722991,1.21681292029197,874.466448066813,-13.0773475119551,3.008866155824,874.466448066813,-7.78591868427894,0.986152956982991,874.466448066813,8.15530020793169,2.11966176224377,874.466448066813,6.31199854916863,1.05189481793839,874.466448066813,-7.49564845821997,1.92326072988464,874.466448066813,5.30585502753936,1.20112284651148,874.466448066813,-20.2704215773035,6.25721123967977,874.466448066813,-9.1115356395779,2.1592050185173,874.466448066813,NA,NA,NA,NA,NA,NA
"23",9.04174029562507,4.57007327408743,872.466327995412,10.5804943512457,5.34937487497601,872.466327995412,-2.22530550633037,2.18320522472904,872.466327995412,NA,NA,NA,3.07015209953894,4.07827342591877,872.466327995412,0.828643231793043,1.6867468173656,872.466327995412,-0.293600118816588,3.98468545251023,872.466327995412,-2.78690394516289,3.50233493326568,872.466327995412,-5.30060133572809,7.98007387000533,872.466327995412,9.24289483036366,1.21846463414139,872.466327995412,-13.0836120223708,3.01186037682921,872.466327995412,-7.7640963342586,0.987048321929466,872.466327995412,8.17697503719115,2.12192774637128,872.466327995412,6.36064968506268,1.05347186719065,872.466327995412,-7.54382371123626,1.9255174356586,872.466327995412,5.33511890579567,1.20250167239031,872.466327995412,-20.436190215959,6.26518719879981,872.466327995412,-9.08526554881014,2.16185407054845,872.466327995412,NA,NA,NA,0.349729981269634,0.277439684209007,872.466327995412
"24",4.46062528736259,7.69080159271791,871.45212371824,10.2367582572533,5.33017975569818,871.45212371824,-1.8347466826912,2.2451117925291,871.45212371824,3.563322008619,4.04660679127356,871.45212371824,2.4502244121658,3.59578284039557,871.45212371824,-1.37723885363943,3.16793069766988,871.45212371824,NA,NA,NA,-3.60072277131379,3.568569326851,871.45212371824,-5.38491205418535,4.78429569847886,871.45212371824,9.31854976976925,1.22110369587126,871.45212371824,-13.1906781941908,3.02211771302591,871.45212371824,-7.83156502866922,0.989782516132272,871.45212371824,8.25508130532115,2.12959531031351,871.45212371824,6.41874939257241,1.05628660999145,871.45212371824,-7.5935256126327,1.93248905988961,871.45212371824,5.38610297791772,1.20592438232618,871.45212371824,-20.5842382175663,6.28811333266312,871.45212371824,-9.15708341343856,2.16925379404347,871.45212371824,0.368607220274958,0.460913260652212,871.45212371824,0.230598687751427,0.292193277262471,871.45212371824
"25",5.52382045054294,7.25093906646731,873.450005824511,10.7431039764491,5.29961950495629,873.450005824511,-2.13880465842101,2.19102777496874,873.450005824511,2.33211523643411,2.14109978267054,873.450005824511,3.06033912542474,3.52526540957361,873.450005824511,NA,NA,NA,NA,NA,NA,-4.1780603087435,3.40694791763723,873.450005824511,-5.31552290831347,4.67719935421958,873.450005824511,9.31820444500893,1.22002978697425,873.450005824511,-13.2271201826598,3.02075379390177,873.450005824511,-7.85627470246074,0.988915111009434,873.450005824511,8.27115366346583,2.12868037876663,873.450005824511,6.4059637262733,1.05557725690654,873.450005824511,-7.58283102041661,1.93175832625024,873.450005824511,5.37874998335558,1.20536652669998,873.450005824511,-20.5671959106851,6.28529745832704,873.450005824511,-9.16046085796563,2.16784587072101,873.450005824511,0.515809966797243,0.433352187005411,873.450005824511,NA,NA,NA
"26",13.5694852219682,1.94227494776284,874.452517705179,12.0192467001118,5.19929271388382,874.452517705179,-1.67084374069385,2.2374200332166,874.452517705179,5.5413104493317,3.83949823482659,874.452517705179,NA,NA,NA,-2.72900269968329,3.04612485706128,874.452517705179,NA,NA,NA,-4.98084377604641,3.37339350632538,874.452517705179,-2.01179228765469,2.94605407158898,874.452517705179,9.30253877105094,1.21875108205777,874.452517705179,-13.1180898174302,3.01791060024649,874.452517705179,-7.83587817219611,0.98713077093585,874.452517705179,8.18577969031112,2.12631988673055,874.452517705179,6.34588705052895,1.05353583200442,874.452517705179,-7.54013879365244,1.92994325177292,874.452517705179,5.33464310547111,1.20410500749921,874.452517705179,-20.2943897850679,6.27922766918515,874.452517705179,-9.203174059202,2.16674506035696,874.452517705179,NA,NA,NA,NA,NA,NA
"27",3.76933543777571,7.62372526815714,871.446086587809,10.6194491651686,5.36303112668922,871.446086587809,-1.76707277860387,2.24441977210542,871.446086587809,3.79187434096476,4.09762027428393,871.446086587809,NA,NA,NA,-1.50774284634524,3.20463834753688,871.446086587809,-0.991866810372951,3.55120207848995,871.446086587809,-3.85264650298829,3.54802927236426,871.446086587809,-1.80090611878842,5.0501200694652,871.446086587809,9.34198404119394,1.22191101823286,871.446086587809,-13.2292005253749,3.02642578353233,871.446086587809,-7.85646141790675,0.990270808067519,871.446086587809,8.28542866391399,2.1327075901332,871.446086587809,6.43824202413229,1.05700732476468,871.446086587809,-7.62434150655002,1.93553413477714,871.446086587809,5.40320818013181,1.20732561576975,871.446086587809,-20.6423098585723,6.29914604380922,871.446086587809,-9.18214977677866,2.17289994013248,871.446086587809,0.383662661532563,0.460833600207965,871.446086587809,0.239482832227885,0.294319205157361,871.446086587809
