Year,050229,050247,060087,060089,060091,060093,060113,060115,060116,060117,060118,060119,060131,060133,060135,060141,060149,060180,060227,060228,060251,060253,060254,060264,060266,060267,060269,060270,060271
1972,30.422,31.747,,16.50233333,24.13733333,24.286,31.768,16.64566667,19.46633333,16.79733333,41.944,16.449,30.32266667,33.9185,17.194,16.38466667,13.53666667,18.902,20.0045,17.07166667,18.58966667,16.79933333,16.194,15.61833333,20.31866667,17.54033333,22.63666667,17.11066667,18.70766667
1971,26.64033333,37.472,,13.39233333,25.639,20.562,35.413,20.152,21.19666667,15.278,,19.11233333,31.356,24.231,12.09,18.51133333,11.951,19.405,23.912,16.33566667,19.40633333,14.93633333,18.38466667,17.94833333,22.54533333,14.471,23.67433333,19.529,14.76166667
1970,22.48366667,32.086,,13.82466667,26.21366667,22.548,25.518,19.383,19.16166667,16.48333333,,,36.6675,49.633,14.2605,18.18033333,10.88633333,23.56566667,28.491,17.21666667,19.03133333,17.95833333,14.77633333,16.47066667,20.151,14.88333333,18.462,22.45833333,16.96533333
1969,19.38366667,33.888,,17.83033333,23.443,27.05,26.039,17.9005,21.53466667,16.31166667,,,50.1425,54.2885,16.075,15.16866667,11.58166667,22.86033333,32.052,15.358,20.22733333,15.21233333,15.647,17.271,23.44833333,16.54966667,21.7,22.995,20.35866667
1968,25.98666667,35.942,,17.615,20.67033333,18.235,34.373,17.8745,14.8975,16.30633333,,,40.249,92.019,14.3555,15.25933333,13.297,22.45966667,,19.93533333,20.70233333,15.92366667,13.455,15.814,23.44833333,15.813,17.913,20.76066667,16.624
1967,25.888,32.033,,16.03933333,22.2965,14.529,32.812,19.2185,17.7475,20.09466667,,,,62.642,17.719,16.47833333,13.03,20.59633333,,19.04166667,22.38933333,17.87566667,12.08433333,16.13366667,26.621,15.65633333,21.52033333,18.387,15.65
1966,40.42333333,28.306,,16.04,28.4945,,42.187,19.476,20.3315,19.436,,,,,23.7195,19.99,12.18866667,18.691,,17.237,18.24466667,17.39366667,9.149666667,21.55833333,21.211,19.80566667,21.55333333,21.48133333,16.89366667
1965,35.86,35.483,,18.49866667,30.261,,60.937,20.5065,26.2245,15.1405,,,,,,17.49833333,12.95566667,19.69166667,,20.588,20.658,16.62733333,16.014,17.62,32.45266667,14.987,21.78633333,24.73266667,21.867
1964,35.84333333,,,16.963,,,,14.237,23.639,19.1895,,,,,,17.34233333,15.78733333,18.319,,21.533,23.07766667,17.77966667,12.36133333,20.40666667,,17.26033333,23.227,,26.38566667
1963,36.344,,,21.25666667,,,,25.467,23.643,18.1575,,,,,,16.97733333,12.39833333,17.10033333,,,24.95233333,19.82433333,12.49966667,23.66866667,,17.38633333,20.276,,17.76866667
1962,15.576,,,14.509,,,,28.9825,29.3085,16.339,,,,,,17.148,15.77066667,16.42166667,,,22.293,18.152,14.00866667,26.32033333,,17.02266667,25.40033333,,22.40833333
1961,,,,18.496,,,,30.396,23.56,18.9345,,,,,,25.46833333,12.571,19.49333333,,,28.62933333,21.25566667,13.506,21.64966667,,15.479,17.20366667,,26.543
1960,,,,18.442,,,,,,20.4875,,,,,,23.275,12.54533333,21.23033333,,,28.07166667,23.2155,20.718,25.22066667,,19.334,22.43,,32.074
1959,,,,17.057,,,,,,24.5215,,,,,,18.2475,15.636,17.17433333,,,27.97133333,22.646,12.32266667,28.664,,19.89933333,30.345,,37.765
1958,,,,19.32933333,,,,,,,,,,,,22.624,14.006,19.36866667,,,21.171,,12.816,25.81733333,,19.53233333,47.37566667,,35.645
1957,,,,20.493,,,,,,,,,,,,27.566,14.49033333,22.734,,,16.85,,14.31,36.777,,20.30033333,43.529,,44.6
1956,,,,15.05933333,,,,,,,,,,,,30.0975,14.27133333,19.56866667,,,27.33066667,,16.98433333,45.905,,28.16566667,,,58.613
1955,,,,16.17666667,,,,,,,,,,,,33.6385,13.19733333,20.8655,,,24.1095,,11.52866667,56.581,,16.09166667,,,
1954,,,,16.786,,,,,,,,,,,,16.182,16.421,22.022,,,17.1225,,15.90733333,,,23.70866667,,,
1953,,,,20.10866667,,,,,,,,,,,,,12.53733333,,,,17.9015,,13.239,,,29.56766667,,,
1952,,,,18.29933333,,,,,,,,,,,,,12.95066667,,,,32.139,,14.23033333,,,32.45866667,,,
1951,,,,18.53366667,,,,,,,,,,,,,13.94966667,,,,24.457,,17.06566667,,,29.432,,,
1950,,,,20.659,,,,,,,,,,,,,16.919,,,,32.942,,18.79066667,,,50.399,,,
1949,,,,20.42233333,,,,,,,,,,,,,16.032,,,,,,18.69166667,,,,,,
1948,,,,18.887,,,,,,,,,,,,,17.22433333,,,,,,16.469,,,,,,
1947,,,,19.53,,,,,,,,,,,,,15.11133333,,,,,,16.881,,,,,,
1946,,,,15.59966667,,,,,,,,,,,,,22.96566667,,,,,,,,,,,,
1945,,,,16.182,,,,,,,,,,,,,19.699,,,,,,,,,,,,
1944,,,,17.3995,,,,,,,,,,,,,25.3705,,,,,,,,,,,,
1943,,,,19.3155,,,,,,,,,,,,,20.7685,,,,,,,,,,,,
1942,,,,19.952,,,,,,,,,,,,,24.0735,,,,,,,,,,,,
1941,,,,17.8605,,,,,,,,,,,,,30.4595,,,,,,,,,,,,
1940,,,,16.454,,,,,,,,,,,,,33.045,,,,,,,,,,,,
1939,,,,,,,,,,,,,,,,,42.8465,,,,,,,,,,,,
1938,,,,,,,,,,,,,,,,,62.3535,,,,,,,,,,,,
1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
