"","Year","FishName","Ages","Site","OtoWidth","FSLann","TannS","TsummS","TautS","TwinS","TsprS","TannW","TsummW","TautW","TwinW","TsprW"
"1135",1983,"X040045",20,"South",1.18035730681672,1.01562861702051,1.04012086937713,1.02680696092431,1.04569433179202,1.04794953116733,1.04091211576799,1.03063073234559,1.0203598858193,1.03489173098547,1.01676398628366,1.05143898208428
"1139",1983,"X050134",16,"South",1.09594124338338,1.01565912882001,1.03991881246887,1.02672541303274,1.04546466692864,1.04764699250223,1.04070379539256,1.03047252210815,1.02031049880252,1.03469738866148,1.0165302631633,1.05127722574704
"1142",1983,"X050289",20,"South",0.994361379257012,1.0156807617082,1.03976783729516,1.02666437897526,1.04529324143539,1.04742082858409,1.04054819710241,1.03035424232811,1.0202732824647,1.03455195205729,1.01635566835222,1.05115668168579
"1144",1983,"X050263",30,"South",0.85078463277604,1.01569459512146,1.03966746639117,1.02662375321169,1.04517935920213,1.04727041987686,1.04044477964588,1.03027557363569,1.02024838889905,1.03445514963849,1.01623961409783,1.05107669144076
"1145",1983,"X050103",26,"South",1.06184435530622,1.01570133667573,1.03961736640153,1.02660345998978,1.04512254029523,1.04719532854185,1.04039316704676,1.0302362954748,1.02023591750162,1.03440679551694,1.01618169164247,1.0510368087901
"1146",1983,"X040036",22,"South",1.11689688789087,1.01570796207428,1.03956732411238,1.02658318011178,1.04506580361944,1.04712031378191,1.04034161926293,1.03019705512077,1.02022342976327,1.03435847298098,1.01612383983872,1.05099700140868
"1148",1983,"X040046",28,"South",1.24413007597114,1.01572086621027,1.03946741473657,1.02654266104994,1.04495257914761,1.04697051758286,1.04023872025135,1.03011868882619,1.02019840543271,1.03426192318248,1.01600835076589,1.05091761321988
"1154",1983,"X050184",20,"South",0.987359484710942,1.01575683702304,1.03916912378603,1.02642143985944,1.04461493355192,1.04652305751847,1.0399316313412,1.02988452142858,1.02012294353403,1.03397304334123,1.01566364532775,1.05068127213972
"1155",1983,"X040070",30,"South",0.897199377585934,1.01576243684099,1.03911962307301,1.02640128663378,1.04455895999742,1.04644877072163,1.03988068924199,1.02984563148333,1.0201103099531,1.03392500972139,1.01560645784846,1.05064214904956
"1158",1983,"X050116",21,"South",1.14923177072987,1.01577856689088,1.03897149705958,1.026340915193,1.04439156348601,1.04622642281064,1.03972828183029,1.02972920160415,1.02007231203824,1.03378110348526,1.01543535907801,1.05052523890305
"1159",1983,"X050193",15,"South",1.09420229087472,1.01578372177648,1.03892224840093,1.02632082104937,1.04433594067764,1.04615248011927,1.03967762029118,1.02969047212199,1.02005961359468,1.03373319966309,1.01537848267746,1.05048642195815
"1161",1983,"X040019",29,"South",1.13793913785613,1.01579370120855,1.03882394332019,1.02628067764557,1.04422496131614,1.04600485891192,1.03957651082252,1.02961313466229,1.02003416778858,1.03363748938062,1.01526496814971,1.0504090176688
"1164",1984,"X050255",20,"South",1.35681138216631,1.066238849423,1.02611813319058,1.03281688315148,1.02575086293474,1.02391584966855,1.02112364997112,1.02367055776207,1.02712096366259,1.00303361176179,1.04678996703441,1.01980395218175
"1166",1984,"X060083",12,"South",0.910251731850914,1.06624818099113,1.02602166021122,1.03277663351161,1.02564271182416,1.02377219817624,1.02102503062687,1.02359406402791,1.0270951741848,1.00294103633184,1.04667374569415,1.01972953632763
"1167",1984,"X050113",13,"South",0.803264018532052,1.06625267699643,1.02597352168675,1.03275653153421,1.02558876998999,1.02370050781944,1.02097582886757,1.02355587845394,1.027082254212,1.0028947954888,1.04661576329459,1.01969243923138
"1168",1984,"X040055",37,"South",1.15796231215263,1.0662570602318,1.0259254488494,1.03273644477228,1.02553491766784,1.02362890852752,1.02092669943039,1.02351773382764,1.02706931729238,1.00284858582666,1.04655786710438,1.01965541589247
"1175",1984,"X040033",17,"South",1.09698225452145,1.06628460659494,1.02559080012987,1.0325962603119,1.02516047887851,1.02313031227381,1.02058484084757,1.02325187169416,1.02697827458352,1.00252598684204,1.04615504804694,1.0193983081736
"1177",1984,"X040018",14,"South",0.86276936750862,1.06629147474342,1.02549579159059,1.03255634156505,1.02505431566087,1.02298870839891,1.02048783257105,1.02317628153941,1.02695210254724,1.00243409326942,1.04604075897095,1.01932550566834
"1179",1984,"X050099",38,"South",0.639201901263168,1.06629789937773,1.02540105525591,1.03251648094614,1.02494851959836,1.0228474911996,1.0203911234961,1.02310085607237,1.02692585706562,1.00234232222242,1.04592683218645,1.01925299292532
"1180",1984,"X050088",16,"South",1.20986376378397,1.06630094554634,1.02535378964207,1.03249657211872,1.02489575970735,1.0227770288981,1.02034288168702,1.02306320505018,1.02691270630995,1.00229648249793,1.04587000553371,1.01921684480085
"1181",1984,"X050289",21,"South",1.04459279044506,1.06630388099682,1.02530659263572,1.03247667742399,1.02484309213802,1.0227066648047,1.02029471529916,1.0230255951297,1.02689953660877,1.00225067322571,1.04581327048097,1.01918076860881
"1182",1984,"X060028",24,"South",1.06819482958964,1.06630670573854,1.02525946440569,1.03245679670777,1.02479051705198,1.02263639941731,1.02024662452605,1.02298802627283,1.02688634775016,1.00220489434458,1.04575662734014,1.01914476416761
"1187",1984,"X040036",23,"South",1.05388320089895,1.06631916765266,1.0250248602668,1.0323575967048,1.0245290339868,1.02228656999357,1.02000731122602,1.02280079611054,1.02682010809343,1.00197645362207,1.0454748002204,1.01896581146487
"1189",1984,"X050134",17,"South",0.827284350597289,1.06632337540169,1.02493150508328,1.03231800803106,1.0244250929392,1.02214734578884,1.01991212129071,1.02272618936355,1.02679346977889,1.00188528786098,1.0453627220536,1.01889472563777
"1193",1984,"X050184",21,"South",0.911803899349225,1.06633045250208,1.02474563361599,1.03223897725575,1.02421833353805,1.02187012997799,1.01972266576254,1.02257746106212,1.02673993697515,1.00170331436077,1.04513969372155,1.01875339316281
"1194",1984,"X050103",27,"South",1.03311570525793,1.06633194172761,1.02469934104096,1.0322192485982,1.02416687807052,1.02180108529674,1.01967549521131,1.02254037942649,1.02672649867279,1.00165789518198,1.04508417259727,1.01871823347041
"1195",1984,"X050110",20,"South",1.06749747646808,1.06633331843155,1.02465311873065,1.03219953100102,1.02411551649327,1.02173214514667,1.01962840222845,1.02250333771879,1.02671303770315,1.00161250554534,1.045028746128,1.01868314264486
"1196",1984,"X040070",31,"South",0.783926515902353,1.06633458232576,1.02460696674544,1.03217982416962,1.02406424886162,1.02166330992654,1.01958138692115,1.02246633580303,1.02669955373853,1.0015671453818,1.04497341442443,1.0186481204241
"1202",1984,"X040019",30,"South",0.94119513497203,1.06633977786743,1.02433153410043,1.03206179151383,1.02375861811785,1.02125252363152,1.01930093152016,1.02224515145475,1.02661814766468,1.00129559941671,1.04464341870805,1.01843941243887
"1204",1984,"X040045",21,"South",1.33521435589298,1.06634059072961,1.02424028733947,1.03202251845623,1.02365749409401,1.02111645129887,1.01920807168552,1.02217173439508,1.02659081215687,1.0012053166817,1.04453418099628,1.01837037917426
"1205",1984,"X050116",22,"South",1.22902932761042,1.0663408228613,1.0241947697578,1.03200289362021,1.02360707325929,1.02104857728868,1.01916175929943,1.02213508335284,1.02657710513211,1.00116021860018,1.04447970484013,1.0183359616933
"1207",1984,"X050193",16,"South",1.02270723515674,1.06634093602203,1.02410394611836,1.03196366536423,1.02350651385502,1.02091315523936,1.01906936982892,1.02206189522214,1.02654961049195,1.0010701086442,1.04437103777797,1.01826732344614
"1209",1984,"X050085",30,"South",0.902486529119732,1.06634057746047,1.02401340432591,1.03192446292168,1.02340633060194,1.02077816995299,1.01897729434339,1.02198885758907,1.02652200557019,1.00098011314092,1.04426275068778,1.01819894530367
"1210",1984,"X040046",29,"South",1.05370177557516,1.06634021985956,1.0239682390253,1.03190487031539,1.02335637992953,1.0207108418718,1.01893137441684,1.02195239464363,1.02650816066285,1.00093515812415,1.04420874944417,1.01816485293304
"1212",1984,"X050263",31,"South",0.988474587969397,1.06633914498363,1.02387811935658,1.03186570011638,1.02325676022356,1.02057651632832,1.01883977028869,1.0218795793053,1.0264803837024,1.00084533318811,1.0441010310631,1.01809685986746
"1215",1985,"X040055",38,"South",0.971988385757668,1.02564029288413,1.00708060666109,0.995233264960139,1.0042004930791,1.01889839154474,1.01192665892321,0.997598912446701,0.988779735660033,1.00148212758857,0.996095783159312,1.0045471177765
"1217",1985,"X050113",14,"South",0.966773485126055,1.02563808569081,1.0069926432729,0.995195517171203,1.00410363360076,1.01876536986715,1.01183644475724,0.997528171591282,0.988752683612837,1.00139251491429,0.995993901131686,1.00448064218748
"1219",1985,"X050088",17,"South",1.099475498814,1.02563539971076,1.0069049545188,0.995157776510745,1.00400714066482,1.01863279563428,1.01174654270649,0.997457567918043,0.988725507471584,1.00130301377344,0.995892376922949,1.00441440921532
"1220",1985,"X050116",23,"South",1.08091196315154,1.02563387542869,1.00686121290813,0.995138907705809,1.00395903143583,1.01856667692946,1.01170170867508,0.997422316887479,0.988711871738174,1.00125830483512,0.99584174864579,1.00438138279247
"1223",1985,"X040033",18,"South",0.927458820681328,1.02562856884336,1.00673039802895,0.995082301918796,1.00381525165017,1.01836899729715,1.01156767423373,0.997316763981218,0.988670768556994,1.00112434361397,0.995690397449813,1.00428265933904
"1227",1985,"X040070",32,"South",0.77497804699531,1.02561975393786,1.00655693109842,0.995006812115859,1.00362482031726,1.01810701119983,1.01139005150558,0.997176484498778,0.988615490764849,1.00094611209893,0.995489835928407,1.0041518443864
"1230",1985,"X050110",21,"South",1.1075446178314,1.02561181172579,1.00642754197097,0.994950167517637,1.00348294982532,1.01791171890884,1.01125765027308,0.99707160947954,0.988573662343001,1.00081272326349,0.995340340217504,1.0040543322514
"1231",1985,"X050263",32,"South",0.943112659113716,1.02560890664782,1.00638454712555,0.9949312784286,1.00343584067255,1.01784685055111,1.01121367163099,0.997036713559226,0.988559646822324,1.00076831413809,0.995290683902825,1.00402194029477
"1233",1985,"X040018",15,"South",1.30734203857582,1.02560270520261,1.00629875905038,0.994893486277268,1.00334189328947,1.01771745850675,1.01112594662108,0.996967013885167,0.988531504262768,1.00067957613181,0.995191633910072,1.00395732222254
"1234",1985,"X060028",25,"South",0.888725756959407,1.02559940721499,1.00625596558775,0.994874582340949,1.00329505485811,1.01765293515511,1.01108220011547,0.996932209647345,0.988517376419809,1.00063524708853,0.995142239988178,1.00392509533915
"1236",1985,"X050184",22,"South",1.00093957565875,1.02559241260168,1.0061705792158,0.994836756573889,1.00320164800533,1.01752423458907,1.01099493873244,0.996862691167087,0.988489005623861,1.00054666851446,0.995043713695295,1.00386080395024
"1237",1985,"X040036",24,"South",1.0596015566131,1.02558871430859,1.00612798606252,0.994817833878688,1.00315507937731,1.01746005767727,1.01095142369725,0.996827976446469,0.988474761887631,1.00050241882032,0.994994581089962,1.00382873867058
"1238",1985,"X050289",22,"South",1.19904618543835,1.02558488090047,1.00608545943193,0.994798904068797,1.00310860047535,1.01739599653843,1.01090798565561,0.996793291088402,0.988460478743058,1.00045819541223,0.99494553535803,1.00379672648292
"1241",1985,"X050103",28,"South",0.991604472359598,1.02557256141823,1.00595827740182,0.994742067677164,1.00296970106605,1.01720450911101,1.0107781326027,0.996689408828929,0.988417389047685,1.00032568208382,0.994798918278361,1.003701004569
"1242",1985,"X050193",17,"South",0.90467533013887,1.02556817894368,1.00591601557854,0.994723105142905,1.00292358000374,1.01714091238778,1.01073500162991,0.996654838565662,0.988402944475977,1.00028156299878,0.994750218923185,1.0036692008412
"1246",1985,"X050099",39,"South",0.783133429272448,1.02554924551731,1.00574762564542,0.994647158421056,1.00273998654868,1.0168876906645,1.01056324193828,0.996516837106427,0.988344749676097,1.00010534458471,0.994556283687995,1.00354249330701
"1249",1985,"X040019",31,"South",0.925524431083189,1.0255335463425,1.00562201953898,0.994590085298401,1.0026032236732,1.01669900062106,1.01043522150644,0.996413623169861,0.988300656205152,0.999973449286754,0.994411734703671,1.00344798429189
"1252",1985,"X050134",18,"South",0.62880654470003,1.02551653436605,1.00549699742692,0.99453290288611,1.00246725643804,1.01651136424553,1.01030788266845,0.996310648586653,0.988256168814822,0.99984178166801,0.994267956326052,1.00335391041068
"1256",1985,"X060083",13,"South",1.0408669321714,1.0254917650029,1.00533120275708,0.994456470707743,1.00228719904753,1.01626282466117,1.01013915177635,0.996173711106849,0.988196223839805,0.999666575167959,0.994077446294657,1.00322913665279
"1257",1985,"X050085",31,"South",0.789036463569162,1.02548519352012,1.00528991404538,0.994437326243133,1.00224240396152,1.01620098339081,1.01009715639,0.99613953991448,0.988181123195376,0.999622835553499,0.994030031511498,1.00319805802739
"1258",1985,"X050255",21,"South",1.10153882973124,1.0254784683922,1.00524868900206,0.994418166415194,1.00219769634188,1.01613925965845,1.01005523564934,0.996105393560931,0.988165976153681,0.999579120579487,0.9939827016542,1.00316702451338
"1260",1985,"X040046",30,"South",1.10658644361726,1.02546455316375,1.00516642928065,0.994379799092551,1.00210854302061,1.01601616494267,1.00997161750297,0.996037174515027,0.988135541633498,0.999491764226433,0.993888296403624,1.00310509118431
"1263",1985,"X040045",22,"South",1.10704281203278,1.0254425025447,1.00504351317172,0.994322123074037,1.0019754660151,1.01583240512483,1.00984674628554,0.995935026926434,0.988089534184829,0.999360912464944,0.993747323563018,1.00301251928338
"1266",1986,"X050113",15,"South",0.94468712146698,0.965488917541035,0.982303054931326,0.989491292464833,0.98604326126966,0.98748323621637,0.96445781892939,0.97652171172825,0.983932175793831,0.967523340734159,0.999120450333404,0.955397771913613
"1272",1986,"X040055",39,"South",0.922738777072916,0.965440516393985,0.982065495987613,0.989375660562014,0.985785133734408,0.987131058100264,0.964222423942084,0.976322397656592,0.983838352691639,0.96727098666851,0.998840755842774,0.955223188258819
"1273",1986,"X050116",24,"South",1.19598795247198,0.96543189794269,0.982026113378917,0.989356317337186,0.985742408411169,0.987072762486656,0.964183434336223,0.976289254824029,0.983822540404785,0.967229008119833,0.998794435744298,0.955194223870295
"1275",1986,"X040018",16,"South",0.793793761931303,0.96541417989962,0.981947527471982,0.98931756660082,0.985657210591405,0.986956515002218,0.964105662509647,0.976223033084172,0.983790763473439,0.967145119889855,0.998702048391663,0.955136406260213
"1276",1986,"X050193",18,"South",0.79859240875664,0.965405078504387,0.981908323943018,0.989298158389239,0.9856147379321,0.986898563207429,0.964066880161791,0.976189953907218,0.983774798348758,0.967103210234087,0.998655981013297,0.955107552495401
"1280",1986,"X040070",33,"South",0.77786560759658,0.965367036543162,0.981752103548243,0.989220298571351,0.985445687264067,0.986667903408224,0.963912440209584,0.976057845667942,0.983710421416662,0.96693580208286,0.998472552052329,0.954992498639246
"1281",1986,"X060083",14,"South",0.882330639129922,0.965357112654836,0.981713196410854,0.989200775188816,0.985403634268977,0.986610525571499,0.96387400247281,0.976024870191908,0.983694196972216,0.966894007918388,0.998426904648367,0.954963824377672
"1282",1986,"X050263",33,"South",0.827458428243555,0.965347021722861,0.981674348289412,0.989181227772438,0.985361665029536,0.986553262701189,0.963835633629985,0.975991915160697,0.983677920019063,0.966852237038907,0.998381341059659,0.954935185403241
"1284",1986,"X050088",18,"South",1.04395033027864,0.965326335440698,0.981596828800657,0.989142059539006,0.985277977627033,0.986439082133692,0.963759102696561,0.975926066112182,0.983645207777277,0.966768765483482,0.998290465094486,0.954878012632256
"1286",1986,"X060028",26,"South",0.828253837012968,0.9653049712258,0.981519544549301,0.989102791305749,0.985194624718378,0.986325362294437,0.963682847656073,0.975860297951932,0.983612283121687,0.966685388209659,0.998199923694574,0.954820979089368
"1287",1986,"X050289",23,"South",1.11173083720458,0.9652940329165,0.981480990495242,0.989083118901915,0.985153073613235,0.986268675349897,0.963644823718888,0.975827444057685,0.983595740669527,0.966643735218398,0.998154778314589,0.954792514198876
"1293",1986,"X050184",23,"South",0.727271774475964,0.965224768211379,0.981250896537788,0.988964529190795,0.984905520467782,0.985930981128293,0.963418135192617,0.97563074081757,0.983495353242274,0.966394325294593,0.997885657040289,0.954622445143524
"1295",1986,"X050110",22,"South",1.15954066493878,0.965200277660235,0.981174666623814,0.988924780628109,0.984823670508122,0.985819343609533,0.963343129251149,0.975565332646166,0.983461455400416,0.966311386248104,0.997796615717202,0.954566028411494
"1296",1986,"X050134",19,"South",0.714043722110834,0.965187766265162,0.981136639372903,0.988904864050531,0.984782870738446,0.985763699216491,0.963305731301722,0.975532658472732,0.98344442418072,0.966269954644761,0.997752219654418,0.954537871100669
"1297",1986,"X050255",22,"South",1.10721133997462,0.965175076547724,0.981098670594149,0.988884918902163,0.984742154458862,0.985708171233404,0.96326840358029,0.975500004262315,0.983427337913756,0.966228548611751,0.997707906590851,0.95450974783359
"1299",1986,"X050103",29,"South",0.923167915125152,0.965149159480148,0.981022908491833,0.988844941793007,0.9846609724479,0.985597465020013,0.963193959527604,0.975434755838259,0.983392999723686,0.966145814186885,0.997619529266351,0.954453603530372
"1302",1986,"X040033",19,"South",1.00476424730933,0.965108930074574,0.980909704267141,0.988784755061957,0.984539826214184,0.985432282155132,0.963082824848028,0.97533703378685,0.983341076498962,0.966021910395428,0.997487584572282,0.954369643369401
"1303",1986,"X040019",32,"South",0.752844235889694,0.965095156739085,0.980872086690048,0.988764632814357,0.984499611420028,0.985377455503941,0.963045922515725,0.975304500134225,0.983323657395292,0.965980662957121,0.99744376850084,0.954341725276763
"1307",1986,"X040036",25,"South",0.966252400794142,0.965038229626518,0.98072220335945,0.98868383701209,0.984339589913747,0.985159324590444,0.962899032399185,0.975174569218553,0.983253421533995,0.965815950095352,0.997269330501313,0.954230398803366
"1311",1986,"X050085",32,"South",0.781805070864097,0.964978341001452,0.980573262090152,0.98860253857529,0.984180911601873,0.984943082921089,0.962753306096086,0.975044968629639,0.98318228653199,0.965651695648552,0.997096212558508,0.954119632620149
"1312",1986,"X050099",40,"South",0.64274451419984,0.964962902010958,0.980536174529303,0.988582133659817,0.984141452441935,0.984889319052498,0.962717058609601,0.975012620922157,0.983164361755236,0.965610706253248,0.997053139035302,0.954092029937054
"1313",1986,"X040045",23,"South",0.952679423439105,0.964947275246558,0.980499146248796,0.988561696167167,0.984102077617599,0.98483567418644,0.962680885410815,0.974980294447283,0.983146380450244,0.965569747284135,0.997010147822481,0.95406446321594
"1315",1986,"X040046",31,"South",1.22332994876713,0.964915456397966,0.980425267930272,0.988520722568071,0.984023581350649,0.984728742265095,0.9626087632655,0.97491570576732,0.983110248059786,0.965487922183021,0.99692441218639,0.954009438599199
"1316",1987,"X050116",25,"South",1.10858789733154,0.910914024211001,0.987840877908206,0.964001428923876,0.981088495378344,0.996056864691325,1.01449738558955,0.993710253500997,0.957657768173327,0.997239538682656,1.01647892758725,1.0065497752887
"1318",1987,"X050113",16,"South",0.949317648549015,0.910882912346875,0.987766798644581,0.963961275761042,0.981010736732899,0.995949423426452,1.01442185062644,0.993644550579255,0.95762223932444,0.997155216303295,1.01639200933893,1.00649195179091
"1323",1987,"X060083",15,"South",0.837702022947407,0.910801978115235,0.987582659947002,0.963860312629704,0.980817824873147,0.995682952930706,1.01423443026997,0.993480691816537,0.957532450375679,0.996945012075232,1.01617617764264,1.00634809033539
"1325",1987,"X050263",34,"South",0.804675143544598,0.910768335864828,0.987509431091966,0.963819692070033,0.980741256854495,0.995577222449252,1.01416003682148,0.99341531141555,0.957496148635014,0.99686118018904,1.01609042931043,1.00629083046113
"1334",1987,"X050255",23,"South",1.3820062950658,0.910607920003754,0.987182958146836,0.963635207652834,0.980400962696051,0.995107560551021,1.01382942394643,0.993122301612478,0.957330081821383,0.996485818719023,1.01570867279287,1.00603524479106
"1335",1987,"X040018",17,"South",1.08832681787396,0.910589182249712,0.987146995503538,0.963614537264868,0.980363586415163,0.995055999267595,1.01379311587633,0.993089870230718,0.957311359008968,0.996444310815006,1.01566666863581,1.00600706203823
"1337",1987,"X050193",19,"South",1.2862945556914,0.910551158272059,0.987075259661773,0.963573092928254,0.980289096813299,0.994953253578125,1.0137207596087,0.993025085017447,0.957273752947629,0.996361419693152,1.01558290685166,1.00595082894981
"1338",1987,"X040055",40,"South",1.04977782346418,0.910531872175046,0.98703948684912,0.963552319000292,0.98025198393818,0.994902069656908,1.01368471202613,0.992992731597669,0.95725487013391,0.996320037369642,1.01554114895842,1.005922779106
"1341",1987,"X050099",41,"South",0.718955323481112,0.910472918726614,0.986932551239055,0.963489790523141,0.980141175814558,0.994749276528652,1.0135770950844,0.992895830599292,0.957197905428193,0.996196148735512,1.01541636558183,1.00583889928879
"1342",1987,"X050184",24,"South",0.925934648146532,0.91045290302402,0.98689703433265,0.963468878957431,0.98010441741813,0.994698599190311,1.01354139901458,0.992863584063586,0.957178812640151,0.996154940137993,1.0153749340593,1.00581103005249
"1343",1987,"X050103",30,"South",0.908598402993427,0.910432705356619,0.986861581928051,0.963447933127165,0.980067748264149,0.994648049120988,1.01350579154398,0.992831364786634,0.957159668040762,0.996113776100783,1.01533358374463,1.00578320656222
"1345",1987,"X050134",20,"South",0.738604538769818,0.910391765047951,0.986790871499385,0.963405938999938,0.979994678733014,0.994547331800785,1.01343484351717,0.992767008888304,0.957121224610707,0.996031583522549,1.01525112608107,1.00572769775407
"1346",1987,"X040033",20,"South",0.981765214699073,0.910371022928719,0.986755613922741,0.963384890892981,0.979958278895212,0.994497165059848,1.01339950350864,0.992734872711738,0.957101926411975,0.995990555891821,1.0152100183921,1.00570001289891
"1347",1987,"X040070",34,"South",0.888486368756217,0.910350099888953,0.986720421742532,0.963363808901551,0.979921969378271,0.994447126607516,1.01336425319508,0.992702764683517,0.957082577666066,0.995949574641714,1.01516899123048,1.00567237471524
"1349",1987,"X040046",32,"South",1.36122072721839,0.910307712364524,0.986650234508587,0.963321543762129,0.979849622450652,0.994347435606131,1.01329402270299,0.992638633985142,0.957043729932308,0.995867753116102,1.01508717775877,1.00561723926841
"1350",1987,"X040045",24,"South",0.851157231859997,0.910286248600658,0.986615239933285,0.963300360889203,0.979813585625978,0.994297783579721,1.01325904303899,0.992606611776764,0.957024231675318,0.995826913759103,1.01504639107188,1.00558974245364
"1352",1987,"X060028",27,"South",0.870610471913095,0.910242783055266,0.986545450091634,0.963257895304099,0.979741786765703,0.99419886779508,1.01318935613196,0.992542654812078,0.956985088300298,0.995745380161731,1.01496505682071,1.00553489174995
"1353",1987,"X050110",23,"South",0.87665211813045,0.910220782143326,0.986510655327069,0.963236612930838,0.979706025351356,0.994149604569464,1.0131546493788,0.992510720530335,0.9569654439873,0.99570468684668,1.01492450885222,1.00550753829915
"1356",1987,"X050088",19,"South",0.690903046127646,0.910153712581391,0.98640667475391,0.963172569744409,0.979599297027418,0.99400259679288,1.01305107877821,0.992415097381217,0.956906225634665,0.995582906411838,1.01480333905959,1.00542576814417
"1359",1987,"X050085",33,"South",0.784132126850538,0.910085053982314,0.986303305365095,0.963108236909792,0.979493409609679,0.993856767608687,1.01294833747529,0.992319748943506,0.956846588650217,0.995461585055023,1.01468287582099,1.00534443774263
"1363",1987,"X050289",24,"South",1.17611646636562,0.909991065416451,0.98616644321059,0.963022020494255,0.979353550846981,0.993664175050243,1.0128126492646,0.99219305678917,0.956766444138743,0.995300559326867,1.01452334643239,1.00523669096049
"1364",1987,"X040019",33,"South",0.832285059840722,0.90996713635097,0.98613240168681,0.963000389747717,0.979318825118288,0.993616358505911,1.01277896077023,0.992161463882646,0.956746299238822,0.995260437497363,1.01448365679161,1.00520987950383
"1366",1987,"X040036",26,"South",0.890617766669372,0.909918765031134,0.986064529549422,0.962957038365077,0.97924966309295,0.993521125346466,1.01271186543243,0.992098376075457,0.956705882768494,0.995180358700152,1.01440450697357,1.00515640827031
"1367",1988,"X060083",16,"South",0.850220523587726,1.07884328955905,1.01768886315719,0.999396454419075,1.02578335090525,1.02917724291581,1.01735638976519,1.0195216986171,1.01223713586403,1.01889625706085,1.02105542962907,1.02679658364044
"1368",1988,"X050113",17,"South",0.820812932598735,1.07881411040651,1.01765402040082,0.999373881802943,1.02574737994014,1.02912826175176,1.01732292380232,1.0194893669783,1.01221564537749,1.01885540480461,1.02101578493422,1.02676940175838
"1369",1988,"X050184",25,"South",1.09387431925141,1.07878473187984,1.01761925137377,0.999351279335326,1.02571151156662,1.02907941979254,1.01728955283713,1.01945706992406,1.01219411248354,1.01881461061191,1.02097621623906,1.02674227224529
"1372",1988,"X050116",26,"South",1.07011270999638,1.07869540911649,1.01751538976413,0.999283296301724,1.0256045260259,1.02893373196846,1.01719001163884,1.01936038891214,1.01212926554945,1.01869258119717,1.02085796327579,1.02666119968837
"1374",1988,"X050255",24,"South",1.37559200538704,1.07863487989786,1.01744652291844,0.999237831400599,1.02553372253892,1.02883730779916,1.01712412887415,1.01929611256784,1.01208583350805,1.01861152723586,1.02077950258247,1.02660741625914
"1377",1988,"X040055",41,"South",1.16356997628678,1.07854263107309,1.01734378974845,0.999169426698401,1.02542830504055,1.0286937280493,1.01702602478187,1.01919996935275,1.0120203963969,1.01849040386088,1.02066236721015,1.02652714140387
"1380",1988,"X050103",31,"South",1.09182172505705,1.07844865385103,1.01724174365108,0.999100781547866,1.02532384120564,1.02855142143826,1.01692878801462,1.01910415707217,1.01195462667202,1.01836984009428,1.02054589071976,1.02644734980157
"1384",1988,"X050193",20,"South",1.02628600453912,1.07832069292501,1.01710676296079,0.999008896957181,1.02518605476594,1.02836366885515,1.01680049377209,1.01897693176682,1.01186644348049,1.01820997856865,1.02039159738872,1.0263417172271
"1388",1988,"X050134",21,"South",0.836398617563837,1.07818972764505,1.01697303142538,0.998916624084456,1.0250499985908,1.02817819972742,1.01667375384136,1.01885031665309,1.01177773342664,1.01805115790957,1.0202384350841,1.02623695289396
"1392",1988,"X050263",35,"South",1.02894823221754,1.07805578826634,1.01684056303876,0.998823985399584,1.02491568989669,1.02799502250622,1.01654857353018,1.01872432218794,1.01168853205091,1.01789340243032,1.02008637863717,1.0261330591904
"1393",1988,"X050289",25,"South",1.04925035170083,1.07802184164728,1.01680764482132,0.998800771209729,1.02488238759561,1.02794958708995,1.01651752264103,1.01869292163142,1.01166615901302,1.01785413270651,1.02004853421797,1.02610722188254
"1394",1988,"X050110",24,"South",1.02346090392014,1.07798771097278,1.01677480653277,0.998777535917753,1.02484919569253,1.02790429539395,1.01648656953464,1.01866156055876,1.01164375796592,1.01781493133622,1.0200107568193,1.02608143900338
"1396",1988,"X040070",35,"South",0.756359710161348,1.07791889856548,1.01670937045613,0.998731003440085,1.02478314391727,1.02781414342271,1.0164249568464,1.01859895733873,1.01159887395147,1.01773673500204,1.01993540132338,1.0260300364298
"1399",1988,"X040018",18,"South",0.974142127727522,1.07781430579741,1.01661182013213,0.998661055296051,1.02468489926906,1.02767999477223,1.01633327215016,1.0185053514483,1.0115313509369,1.01761996141832,1.01982285957287,1.0259533399406
"1402",1988,"X040033",21,"South",1.01118560366076,1.07770806826704,1.01651499814489,0.998590936346807,1.02458765852581,1.02754714203437,1.01624246922836,1.01841210657819,1.01146360382807,1.01750382048075,1.01971089647666,1.02587713091768
"1403",1988,"X040019",34,"South",0.938465341431623,1.07767229081213,1.0164828866846,0.998567527064922,1.02455546878849,1.02750314582468,1.01621239759666,1.01838110556751,1.01144097401307,1.0174652488325,1.01967370180638,1.02585183588368
"1404",1988,"X050099",42,"South",0.868879007285982,1.07763633100061,1.01645085671888,0.998544100226934,1.024523391217,1.02745929362476,1.0161824239739,1.01835014498201,1.01141832130385,1.01742674866829,1.01963656950155,1.0258265946842
"1405",1988,"X040045",25,"South",0.994179857478501,1.07760018886454,1.01641890837653,0.998520656189345,1.02449142594625,1.02741558541759,1.01615254835561,1.01831922488477,1.01139564619217,1.01738832027104,1.01959949906399,1.02580140721581
"1406",1988,"X040046",33,"South",0.877795943270709,1.07756386441025,1.01638704178119,0.998497195308986,1.02445957310416,1.02737202117682,1.01612277073246,1.01828834533299,1.01137294916613,1.01734996391844,1.01956248998992,1.02577627336734
