"Year","FishName","OtoWidth","Ages","Site","FSLann","FSLsumm","FSLaut","FSLwin","FSLspr","TannS","TsummS","TautS","TwinS","TsprS","TannW","TsummW","TautW","TwinW","TsprW"
1985,"X060269",20.785,23,"West",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X050088",20.40533333,17,"South",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X050116",20.05866667,23,"South",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X060228",17.41966667,23,"West",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X060135",17.14633333,22,"West",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X040033",17.2055,18,"South",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X060118",21.80633333,14,"West",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X060093",19.63,19,"West",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X060149",12.21133333,48,"West",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X040070",14.37066667,32,"South",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X060113",22.70533333,21,"West",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X060254",17.14066667,39,"West",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X050110",20.531,21,"South",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X050263",17.481,32,"South",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X060141",16.66066667,26,"West",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X040018",24.227,15,"South",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X060028",16.46766667,25,"South",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X060270",14.15366667,21,"West",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X050184",18.543,22,"South",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X040036",19.62766667,24,"South",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X050289",22.20833333,22,"South",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X050247",27.054,23,"West",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X060131",19.209,17,"West",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X050103",18.36033333,28,"South",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X050193",16.749,17,"South",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X060089",15.60466667,46,"West",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X060117",14.60966667,29,"West",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X060133",27.423,17,"West",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X050099",14.49266667,39,"South",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X060253",16.312,26,"West",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X050229",33.13566667,24,"West",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X040019",17.12233333,31,"South",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X060115",16.44866667,25,"West",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X060267",14.96466667,36,"West",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X050134",11.62933333,18,"South",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X060227",19.80633333,13,"West",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X060180",23.36633333,33,"West",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X060251",24.964,35,"West",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X060083",19.242,13,"South",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X050085",14.585,31,"South",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X050255",20.35933333,21,"South",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X060264",16.11666667,31,"West",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X040046",20.44833333,30,"South",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X060266",21.735,21,"West",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X060119",15.637,15,"West",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X040045",20.45033333,22,"South",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1985,"X060091",18.47733333,27,"West",0.737166666666667,0.686333333333333,0.81,0.808666666666667,0.643666666666667,19.29,20.1366666666667,20.7133333333333,18.39,17.92,20.1541666666667,20.83,21.64,19.2233333333333,18.9233333333333
1986,"X060149",13.051,49,"West",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X050113",17.44566667,15,"South",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X060087",19.819,14,"West",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X060116",18.07133333,25,"West",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X060089",14.49266667,47,"West",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X060118",25.67033333,15,"West",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X060254",14.54433333,40,"West",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X040055",17.02966667,39,"South",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X050116",22.07033333,24,"South",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X060228",15.414,24,"West",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X040018",14.64533333,16,"South",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X050193",14.73233333,18,"South",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X060269",18.71866667,24,"West",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X060227",19.445,14,"West",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X060093",30.74,20,"West",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X040070",14.344,33,"South",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X060083",16.26866667,14,"South",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X050263",15.25533333,33,"South",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X060131",18.555,18,"West",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X050088",19.24266667,18,"South",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X060266",16.84866667,22,"West",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X060028",15.26366667,26,"South",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X050289",20.48566667,23,"South",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X060135",20.034,23,"West",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X060091",23.66466667,28,"West",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X060119",15.98133333,16,"West",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X050229",28.079,25,"West",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X060133",24.745,18,"West",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X050184",13.393,23,"South",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X060267",14.6,37,"West",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X050110",21.349,22,"South",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X050134",13.14533333,19,"South",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X050255",20.38133333,22,"South",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X060251",20.5875,36,"West",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X050103",16.99,29,"South",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X060113",28.85866667,22,"West",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X060253",15.31333333,27,"West",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X040033",18.486,19,"South",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X040019",13.84966667,32,"South",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X050247",23.77933333,24,"West",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X060141",15.80533333,27,"West",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X060117",18.51933333,30,"West",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X040036",17.76833333,25,"South",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X060115",17.362,26,"West",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X060270",15.65866667,22,"West",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X060264",19.41366667,32,"West",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X050085",14.37066667,32,"South",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X050099",11.81333333,40,"South",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X040045",17.508,23,"South",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X060180",17.18666667,34,"West",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1986,"X040046",22.47733333,31,"South",0.694083333333333,0.646,0.765333333333333,0.754,0.611,18.8558333333333,20.04,20.3866666666667,17.88,17.1166666666667,19.7633333333333,20.7433333333333,20.9533333333333,19.33,18.0266666666667
1987,"X050116",20.367,25,"South",0.65525,0.571333333333333,0.703,0.763,0.583666666666667,18.9991666666667,19.5433333333333,20.3266666666667,18.0866666666667,18.04,20.145,20.2066666666667,21.6433333333333,19.71,19.02
1987,"X060119",22.72833333,17,"West",0.65525,0.571333333333333,0.703,0.763,0.583666666666667,18.9991666666667,19.5433333333333,20.3266666666667,18.0866666666667,18.04,20.145,20.2066666666667,21.6433333333333,19.71,19.02
1987,"X050113",17.43733333,16,"South",0.65525,0.571333333333333,0.703,0.763,0.583666666666667,18.9991666666667,19.5433333333333,20.3266666666667,18.0866666666667,18.04,20.145,20.2066666666667,21.6433333333333,19.71,19.02
1987,"X060087",22.7125,15,"West",0.65525,0.571333333333333,0.703,0.763,0.583666666666667,18.9991666666667,19.5433333333333,20.3266666666667,18.0866666666667,18.04,20.145,20.2066666666667,21.6433333333333,19.71,19.02
1987,"X060227",17.23533333,15,"West",0.65525,0.571333333333333,0.703,0.763,0.583666666666667,18.9991666666667,19.5433333333333,20.3266666666667,18.0866666666667,18.04,20.145,20.2066666666667,21.6433333333333,19.71,19.02
1987,"X060093",23.00775,21,"West",0.65525,0.571333333333333,0.703,0.763,0.583666666666667,18.9991666666667,19.5433333333333,20.3266666666667,18.0866666666667,18.04,20.145,20.2066666666667,21.6433333333333,19.71,19.02
1987,"X060118",22.282,16,"West",0.65525,0.571333333333333,0.703,0.763,0.583666666666667,18.9991666666667,19.5433333333333,20.3266666666667,18.0866666666667,18.04,20.145,20.2066666666667,21.6433333333333,19.71,19.02
1987,"X060083",15.37933333,15,"South",0.65525,0.571333333333333,0.703,0.763,0.583666666666667,18.9991666666667,19.5433333333333,20.3266666666667,18.0866666666667,18.04,20.145,20.2066666666667,21.6433333333333,19.71,19.02
1987,"X050229",22.054,26,"West",0.65525,0.571333333333333,0.703,0.763,0.583666666666667,18.9991666666667,19.5433333333333,20.3266666666667,18.0866666666667,18.04,20.145,20.2066666666667,21.6433333333333,19.71,19.02
1987,"X050263",14.77,34,"South",0.65525,0.571333333333333,0.703,0.763,0.583666666666667,18.9991666666667,19.5433333333333,20.3266666666667,18.0866666666667,18.04,20.145,20.2066666666667,21.6433333333333,19.71,19.02
1987,"X060149",10.05266667,50,"West",0.65525,0.571333333333333,0.703,0.763,0.583666666666667,18.9991666666667,19.5433333333333,20.3266666666667,18.0866666666667,18.04,20.145,20.2066666666667,21.6433333333333,19.71,19.02
1987,"X060116",22.98466667,26,"West",0.65525,0.571333333333333,0.703,0.763,0.583666666666667,18.9991666666667,19.5433333333333,20.3266666666667,18.0866666666667,18.04,20.145,20.2066666666667,21.6433333333333,19.71,19.02
1987,"X060266",16.96266667,23,"West",0.65525,0.571333333333333,0.703,0.763,0.583666666666667,18.9991666666667,19.5433333333333,20.3266666666667,18.0866666666667,18.04,20.145,20.2066666666667,21.6433333333333,19.71,19.02
1987,"X060269",16.63766667,25,"West",0.65525,0.571333333333333,0.703,0.763,0.583666666666667,18.9991666666667,19.5433333333333,20.3266666666667,18.0866666666667,18.04,20.145,20.2066666666667,21.6433333333333,19.71,19.02
1987,"X060228",14.05466667,25,"West",0.65525,0.571333333333333,0.703,0.763,0.583666666666667,18.9991666666667,19.5433333333333,20.3266666666667,18.0866666666667,18.04,20.145,20.2066666666667,21.6433333333333,19.71,19.02
1987,"X060091",20.721,29,"West",0.65525,0.571333333333333,0.703,0.763,0.583666666666667,18.9991666666667,19.5433333333333,20.3266666666667,18.0866666666667,18.04,20.145,20.2066666666667,21.6433333333333,19.71,19.02
1987,"X060117",14.28766667,31,"West",0.65525,0.571333333333333,0.703,0.763,0.583666666666667,18.9991666666667,19.5433333333333,20.3266666666667,18.0866666666667,18.04,20.145,20.2066666666667,21.6433333333333,19.71,19.02
1987,"X060254",10.216,41,"West",0.65525,0.571333333333333,0.703,0.763,0.583666666666667,18.9991666666667,19.5433333333333,20.3266666666667,18.0866666666667,18.04,20.145,20.2066666666667,21.6433333333333,19.71,19.02
1987,"X050255",25.344,23,"South",0.65525,0.571333333333333,0.703,0.763,0.583666666666667,18.9991666666667,19.5433333333333,20.3266666666667,18.0866666666667,18.04,20.145,20.2066666666667,21.6433333333333,19.71,19.02
1987,"X040018",19.95633333,17,"South",0.65525,0.571333333333333,0.703,0.763,0.583666666666667,18.9991666666667,19.5433333333333,20.3266666666667,18.0866666666667,18.04,20.145,20.2066666666667,21.6433333333333,19.71,19.02
1987,"X060135",17.66633333,24,"West",0.65525,0.571333333333333,0.703,0.763,0.583666666666667,18.9991666666667,19.5433333333333,20.3266666666667,18.0866666666667,18.04,20.145,20.2066666666667,21.6433333333333,19.71,19.02
1987,"X050193",23.58166667,19,"South",0.65525,0.571333333333333,0.703,0.763,0.583666666666667,18.9991666666667,19.5433333333333,20.3266666666667,18.0866666666667,18.04,20.145,20.2066666666667,21.6433333333333,19.71,19.02
1987,"X040055",19.24366667,40,"South",0.65525,0.571333333333333,0.703,0.763,0.583666666666667,18.9991666666667,19.5433333333333,20.3266666666667,18.0866666666667,18.04,20.145,20.2066666666667,21.6433333333333,19.71,19.02
1987,"X060133",24.282,19,"West",0.65525,0.571333333333333,0.703,0.763,0.583666666666667,18.9991666666667,19.5433333333333,20.3266666666667,18.0866666666667,18.04,20.145,20.2066666666667,21.6433333333333,19.71,19.02
