"Year","FishName","Ages","Site","OtoWidth","FSLann","TannS","TsummS","TautS","TwinS","TsprS","TannW","TsummW","TautW","TwinW","TsprW"
1969,"X060251",19,"West",1.15492983216394,0.901195655363663,0.992994081412695,0.977369720234173,0.98074006169805,0.998197939938853,1.02010223483458,0.99268745749126,0.990390844215648,0.978116388608613,0.996765422104111,1.00787835810491
1969,"X060149",32,"West",0.543818591772861,0.901164133605928,0.992980648074102,0.977355905455056,0.9807241837292,0.998185748619615,1.02009094746195,0.992685200607471,0.9903858348901,0.978120515229909,0.996764540574112,1.00787033260999
1969,"X060089",30,"West",0.83363311692916,0.901132636516722,0.992967097695347,0.977342034376775,0.980708158573637,0.998173403770026,1.02007954356844,0.992682843627326,0.990380795683038,0.978124497606706,0.996763532287407,1.00786220540966
1969,"X060264",15,"West",0.810648638607861,0.901101164663752,0.99295343018636,0.977328107041289,0.980691986339968,0.998160905189428,1.0200680227808,0.992680386341069,0.99037572648596,0.978128335671537,0.99676239687746,1.00785397616522
1969,"X060267",20,"West",0.776965506874763,0.90106971864147,0.992939645459568,0.977314123497055,0.980675667141561,0.99814825267796,1.02005638471969,0.992677828540448,0.990370627193265,0.978132029363212,0.996761133978564,1.00784564453586
1969,"X050085",15,"South",0.935513461712822,0.901038299070974,0.992925743429535,0.9773000837993,0.980659201098153,0.998135446036471,1.02004462899942,0.992675170020502,0.990365497702235,0.978135578627191,0.9967597432265,1.00783721017808
1969,"X060270",5,"West",1.08004199071882,0.901006906600076,0.992911724013104,0.977285988009984,0.980642588335588,0.998122485065741,1.02003275522825,0.992672410577427,0.990360337913017,0.978138983415399,0.996758224257948,1.00782867274637
1969,"X060253",10,"West",0.753920524486162,0.900975541903227,0.9928975871294,0.977271836197666,0.980625828985066,0.998109369568597,1.02002076300905,0.992669550010438,0.990355147728724,0.978142243686541,0.996756576710788,1.00782003189293
1969,"X050116",7,"South",0.956301812324625,0.900944205681657,0.992883332699462,0.977257628437701,0.980608923183755,0.99809609934772,1.02000865193784,0.992666588120804,0.990349927055221,0.978145359405788,0.996754800223874,1.00781128726747
1969,"X060269",7,"West",1.01990410920911,0.900912898663174,0.99286896064683,0.97724336481231,0.980591871075122,0.998082674206821,1.01999642160546,0.992663524712259,0.990344675801387,0.978148330544963,0.996752894437405,1.00780243851794
1969,"X050134",2,"South",0.649343760165487,0.900881621602442,0.992854470897396,0.977229045410008,0.980574672807655,0.998069093950247,1.01998407159587,0.992660359590523,0.990339393878885,0.978151157082547,0.996750858992123,1.00779348528913
1969,"X060117",13,"West",0.782826413643983,0.900850375280673,0.992839863379113,0.977214670326406,0.980557328536543,0.998055358382906,1.01997160148775,0.992657092563444,0.990334081202423,0.978153839003357,0.996748693530114,1.0077844272243
1969,"X050103",12,"South",0.886347078284701,0.900819160505822,0.992825138021779,0.977200239663541,0.980539838422059,0.998041467311052,1.01995901085313,0.992653723441472,0.990328737689446,0.978156376298677,0.996746397694955,1.0077752639641
1969,"X040019",15,"South",1.02665447510122,0.900787978112561,0.992810294758197,0.977185753530477,0.980522202630972,0.998027420541186,1.01994629925824,0.992650252037181,0.990323363260361,0.978158768966952,0.996743971130625,1.00776599514707
1969,"X050193",1,"South",1.28274411216469,0.900756828962183,0.992795333522796,0.977171212042767,0.980504421335806,0.998013217880917,1.01993346626368,0.992646678165685,0.990317957838524,0.978161017012842,0.996741413482667,1.00775662040934
1969,"X050184",6,"South",0.878034598991958,0.900725713942759,0.992780254252722,0.977156615322858,0.980486494714703,0.997998859138264,1.01992051142354,0.99264300164374,0.990312521350139,0.97816312044747,0.996738724397608,1.00774713938538
1969,"X060115",9,"West",0.938424468024283,0.90069463396911,0.992765056886671,0.97714196349955,0.98046842295149,0.997984344121963,1.01990743428588,0.992639222290984,0.990307053724213,0.978165079288237,0.996735903522963,1.00773755170616
1970,"X040055",23,"South",0.925389249798579,1.00642726164533,0.990283338088011,0.993507426253415,0.99502378695411,0.977579390201578,0.993867605673498,0.989724262129838,0.979310593450313,0.985290620733925,0.997268444570919,0.999009230985508
1970,"X060028",10,"South",0.78719995610936,1.00639261349639,0.990267942700764,0.993492417179241,0.995005152553742,0.977564865034345,0.993854622555599,0.989720288270992,0.979305124725192,0.985292302627089,0.997265357406554,0.998999513687949
1970,"X050110",6,"South",0.833399935379589,1.00635800771658,0.990252429343523,0.993477352507125,0.994986371444778,0.977550186236502,0.993841518915126,0.989716211357356,0.979299625018791,0.985293838964439,0.997262137330496,0.998989689552588
1970,"X040036",9,"South",1.0312892680618,1.00632344538336,0.990236797965536,0.993462232385772,0.99496744382947,0.977535353635984,0.993828294303669,0.989712031219082,0.979294094278882,0.985295229785851,0.997258783993728,0.998979758210197
1970,"X040070",17,"South",0.752261292098955,1.00628892757197,0.990221048519924,0.9934470569661,0.994948369911195,0.977520367067357,0.993814948275645,0.989707747690288,0.979288532459496,0.985296475136121,0.997255297048809,0.998969719292385
